frame_index,timestamp,gesture,trial,elapsed,collector
15,2026-07-30T22:55:14.275485+00:00,clapping,4,1.515,student03
16,2026-07-30T22:55:14.370280+00:00,clapping,4,1.609,student03
17,2026-07-30T22:55:14.464742+00:00,clapping,4,1.703,student03
18,2026-07-30T22:55:14.565645+00:00,clapping,4,1.812,student03
19,2026-07-30T22:55:14.675805+00:00,clapping,4,1.922,student03
0,2026-07-30T22:55:15.249601+00:00,clapping,5,0.0,student03
1,2026-07-30T22:55:15.367504+00:00,clapping,5,0.109,student03
2,2026-07-30T22:55:15.463482+00:00,clapping,5,0.203,student03
3,2026-07-30T22:55:15.566016+00:00,clapping,5,0.312,student03
4,2026-07-30T22:55:15.676745+00:00,clapping,5,0.422,student03
5,2026-07-30T22:55:15.773172+00:00,clapping,5,0.515,student03
6,2026-07-30T22:55:15.871813+00:00,clapping,5,0.609,student03
7,2026-07-30T22:55:15.960677+00:00,clapping,5,0.703,student03
8,2026-07-30T22:55:16.066412+00:00,clapping,5,0.812,student03
9,2026-07-30T22:55:16.163894+00:00,clapping,5,0.906,student03
10,2026-07-30T22:55:16.260463+00:00,clapping,5,1.0,student03
11,2026-07-30T22:55:16.361371+00:00,clapping,5,1.109,student03
12,2026-07-30T22:55:16.460671+00:00,clapping,5,1.203,student03
13,2026-07-30T22:55:16.553259+00:00,clapping,5,1.297,student03
14,2026-07-30T22:55:16.670626+00:00,clapping,5,1.422,student03
15,2026-07-30T22:55:16.772174+00:00,clapping,5,1.515,student03
16,2026-07-30T22:55:16.874783+00:00,clapping,5,1.625,student03
17,2026-07-30T22:55:16.987127+00:00,clapping,5,1.734,student03
18,2026-07-30T22:55:17.097872+00:00,clapping,5,1.843,student03
19,2026-07-30T22:55:17.208191+00:00,clapping,5,1.953,student03
0,2026-07-30T22:55:17.844647+00:00,clapping,6,0.0,student03
1,2026-07-30T22:55:17.956437+00:00,clapping,6,0.11,student03
2,2026-07-30T22:55:18.070060+00:00,clapping,6,0.219,student03
3,2026-07-30T22:55:18.176720+00:00,clapping,6,0.329,student03
4,2026-07-30T22:55:18.276186+00:00,clapping,6,0.422,student03
5,2026-07-30T22:55:18.370933+00:00,clapping,6,0.516,student03
6,2026-07-30T22:55:18.464546+00:00,clapping,6,0.61,student03
7,2026-07-30T22:55:18.566155+00:00,clapping,6,0.719,student03
8,2026-07-30T22:55:18.660548+00:00,clapping,6,0.813,student03
9,2026-07-30T22:55:18.760694+00:00,clapping,6,0.907,student03
10,2026-07-30T22:55:18.861680+00:00,clapping,6,1.016,student03
11,2026-07-30T22:55:18.969556+00:00,clapping,6,1.125,student03
12,2026-07-30T22:55:19.069997+00:00,clapping,6,1.219,student03
13,2026-07-30T22:55:19.171255+00:00,clapping,6,1.329,student03
14,2026-07-30T22:55:19.276687+00:00,clapping,6,1.422,student03
15,2026-07-30T22:55:19.375509+00:00,clapping,6,1.532,student03
16,2026-07-30T22:55:19.490706+00:00,clapping,6,1.641,student03
17,2026-07-30T22:55:19.596601+00:00,clapping,6,1.75,student03
18,2026-07-30T22:55:19.710174+00:00,clapping,6,1.86,student03
19,2026-07-30T22:55:19.812271+00:00,clapping,6,1.969,student03
0,2026-07-30T22:55:20.406970+00:00,clapping,7,0.0,student03
1,2026-07-30T22:55:20.518729+00:00,clapping,7,0.109,student03
2,2026-07-30T22:55:20.620720+00:00,clapping,7,0.203,student03
3,2026-07-30T22:55:20.721713+00:00,clapping,7,0.312,student03
4,2026-07-30T22:55:20.827802+00:00,clapping,7,0.422,student03
5,2026-07-30T22:55:20.940300+00:00,clapping,7,0.531,student03
6,2026-07-30T22:55:21.043921+00:00,clapping,7,0.625,student03
7,2026-07-30T22:55:21.144889+00:00,clapping,7,0.734,student03
8,2026-07-30T22:55:21.244194+00:00,clapping,7,0.828,student03
9,2026-07-30T22:55:21.340991+00:00,clapping,7,0.922,student03
10,2026-07-30T22:55:21.450438+00:00,clapping,7,1.031,student03
11,2026-07-30T22:55:21.540249+00:00,clapping,7,1.125,student03
12,2026-07-30T22:55:21.641960+00:00,clapping,7,1.234,student03
13,2026-07-30T22:55:21.741027+00:00,clapping,7,1.328,student03
14,2026-07-30T22:55:21.842459+00:00,clapping,7,1.437,student03
15,2026-07-30T22:55:21.957270+00:00,clapping,7,1.547,student03
16,2026-07-30T22:55:22.071154+00:00,clapping,7,1.656,student03
17,2026-07-30T22:55:22.176599+00:00,clapping,7,1.766,student03
18,2026-07-30T22:55:22.271491+00:00,clapping,7,1.859,student03
19,2026-07-30T22:55:22.380252+00:00,clapping,7,1.969,student03
0,2026-07-30T22:55:22.958352+00:00,clapping,8,0.0,student03
1,2026-07-30T22:55:23.067078+00:00,clapping,8,0.109,student03
2,2026-07-30T22:55:23.176429+00:00,clapping,8,0.219,student03
3,2026-07-30T22:55:23.286220+00:00,clapping,8,0.328,student03
4,2026-07-30T22:55:23.385096+00:00,clapping,8,0.422,student03
5,2026-07-30T22:55:23.500633+00:00,clapping,8,0.547,student03
6,2026-07-30T22:55:23.617815+00:00,clapping,8,0.656,student03
7,2026-07-30T22:55:23.721845+00:00,clapping,8,0.765,student03
8,2026-07-30T22:55:23.837514+00:00,clapping,8,0.875,student03
9,2026-07-30T22:55:23.935747+00:00,clapping,8,0.984,student03
10,2026-07-30T22:55:24.046196+00:00,clapping,8,1.094,student03
11,2026-07-30T22:55:24.158952+00:00,clapping,8,1.203,student03
12,2026-07-30T22:55:24.260423+00:00,clapping,8,1.297,student03
13,2026-07-30T22:55:24.362401+00:00,clapping,8,1.406,student03
14,2026-07-30T22:55:24.462189+00:00,clapping,8,1.5,student03
15,2026-07-30T22:55:24.561898+00:00,clapping,8,1.609,student03
16,2026-07-30T22:55:24.665090+00:00,clapping,8,1.703,student03
17,2026-07-30T22:55:24.765072+00:00,clapping,8,1.812,student03
18,2026-07-30T22:55:24.865136+00:00,clapping,8,1.906,student03
0,2026-07-30T22:55:25.464208+00:00,clapping,9,0.0,student03
1,2026-07-30T22:55:25.565602+00:00,clapping,9,0.109,student03
2,2026-07-30T22:55:25.676309+00:00,clapping,9,0.219,student03
3,2026-07-30T22:55:25.773076+00:00,clapping,9,0.312,student03
4,2026-07-30T22:55:25.876536+00:00,clapping,9,0.422,student03
5,2026-07-30T22:55:25.975940+00:00,clapping,9,0.515,student03
6,2026-07-30T22:55:26.075169+00:00,clapping,9,0.609,student03
7,2026-07-30T22:55:26.171393+00:00,clapping,9,0.719,student03
8,2026-07-30T22:55:26.281316+00:00,clapping,9,0.828,student03
9,2026-07-30T22:55:26.387692+00:00,clapping,9,0.922,student03
10,2026-07-30T22:55:26.482531+00:00,clapping,9,1.031,student03
11,2026-07-30T22:55:26.596640+00:00,clapping,9,1.14,student03
12,2026-07-30T22:55:26.707989+00:00,clapping,9,1.25,student03
13,2026-07-30T22:55:26.821031+00:00,clapping,9,1.359,student03
14,2026-07-30T22:55:26.921483+00:00,clapping,9,1.469,student03
15,2026-07-30T22:55:27.027827+00:00,clapping,9,1.562,student03
16,2026-07-30T22:55:27.125942+00:00,clapping,9,1.672,student03
17,2026-07-30T22:55:27.237000+00:00,clapping,9,1.781,student03
18,2026-07-30T22:55:27.350956+00:00,clapping,9,1.89,student03
0,2026-07-30T22:55:27.938087+00:00,clapping,10,0.0,student03
1,2026-07-30T22:55:28.051342+00:00,clapping,10,0.11,student03
2,2026-07-30T22:55:28.158744+00:00,clapping,10,0.219,student03
3,2026-07-30T22:55:28.260844+00:00,clapping,10,0.313,student03
4,2026-07-30T22:55:28.366401+00:00,clapping,10,0.422,student03
5,2026-07-30T22:55:28.465307+00:00,clapping,10,0.516,student03
6,2026-07-30T22:55:28.561824+00:00,clapping,10,0.625,student03
7,2026-07-30T22:55:28.671443+00:00,clapping,10,0.735,student03
8,2026-07-30T22:55:28.778097+00:00,clapping,10,0.828,student03
9,2026-07-30T22:55:28.873869+00:00,clapping,10,0.938,student03
10,2026-07-30T22:55:28.986654+00:00,clapping,10,1.047,student03
11,2026-07-30T22:55:29.097444+00:00,clapping,10,1.156,student03
12,2026-07-30T22:55:29.192191+00:00,clapping,10,1.25,student03
13,2026-07-30T22:55:29.301114+00:00,clapping,10,1.36,student03
14,2026-07-30T22:55:29.403133+00:00,clapping,10,1.453,student03
15,2026-07-30T22:55:29.501763+00:00,clapping,10,1.563,student03
16,2026-07-30T22:55:29.606018+00:00,clapping,10,1.656,student03
17,2026-07-30T22:55:29.704715+00:00,clapping,10,1.766,student03
18,2026-07-30T22:55:29.817190+00:00,clapping,10,1.875,student03
19,2026-07-30T22:55:29.926534+00:00,clapping,10,1.985,student03
0,2026-07-30T22:55:30.472328+00:00,clapping,11,0.0,student03
1,2026-07-30T22:55:30.572758+00:00,clapping,11,0.094,student03
2,2026-07-30T22:55:30.675302+00:00,clapping,11,0.204,student03
3,2026-07-30T22:55:30.772664+00:00,clapping,11,0.297,student03
4,2026-07-30T22:55:30.881604+00:00,clapping,11,0.407,student03
5,2026-07-30T22:55:30.976231+00:00,clapping,11,0.5,student03
6,2026-07-30T22:55:31.070932+00:00,clapping,11,0.594,student03
7,2026-07-30T22:55:31.161036+00:00,clapping,11,0.688,student03
8,2026-07-30T22:55:31.270082+00:00,clapping,11,0.797,student03
9,2026-07-30T22:55:31.376771+00:00,clapping,11,0.907,student03
10,2026-07-30T22:55:31.476308+00:00,clapping,11,1.0,student03
11,2026-07-30T22:55:31.574455+00:00,clapping,11,1.094,student03
12,2026-07-30T22:55:31.675951+00:00,clapping,11,1.204,student03
13,2026-07-30T22:55:31.787159+00:00,clapping,11,1.313,student03
14,2026-07-30T22:55:31.882628+00:00,clapping,11,1.407,student03
15,2026-07-30T22:55:31.984260+00:00,clapping,11,1.516,student03
16,2026-07-30T22:55:32.085154+00:00,clapping,11,1.61,student03
17,2026-07-30T22:55:32.182103+00:00,clapping,11,1.704,student03
18,2026-07-30T22:55:32.275842+00:00,clapping,11,1.797,student03
19,2026-07-30T22:55:32.375274+00:00,clapping,11,1.907,student03
0,2026-07-30T22:55:33.218742+00:00,clapping,12,0.0,student03
1,2026-07-30T22:55:33.326714+00:00,clapping,12,0.11,student03
2,2026-07-30T22:55:33.441162+00:00,clapping,12,0.219,student03
3,2026-07-30T22:55:33.542200+00:00,clapping,12,0.313,student03
4,2026-07-30T22:55:33.642489+00:00,clapping,12,0.422,student03
5,2026-07-30T22:55:33.751222+00:00,clapping,12,0.532,student03
6,2026-07-30T22:55:33.867129+00:00,clapping,12,0.641,student03
7,2026-07-30T22:55:33.962458+00:00,clapping,12,0.735,student03
8,2026-07-30T22:55:34.066123+00:00,clapping,12,0.844,student03
9,2026-07-30T22:55:34.165278+00:00,clapping,12,0.938,student03
10,2026-07-30T22:55:34.265369+00:00,clapping,12,1.047,student03
11,2026-07-30T22:55:34.377159+00:00,clapping,12,1.157,student03
12,2026-07-30T22:55:34.475962+00:00,clapping,12,1.25,student03
13,2026-07-30T22:55:34.571968+00:00,clapping,12,1.344,student03
14,2026-07-30T22:55:34.662204+00:00,clapping,12,1.438,student03
15,2026-07-30T22:55:34.772103+00:00,clapping,12,1.547,student03
16,2026-07-30T22:55:34.875285+00:00,clapping,12,1.657,student03
17,2026-07-30T22:55:34.976558+00:00,clapping,12,1.75,student03
18,2026-07-30T22:55:35.071762+00:00,clapping,12,1.844,student03
19,2026-07-30T22:55:35.164897+00:00,clapping,12,1.938,student03
0,2026-07-30T22:55:35.796001+00:00,clapping,13,0.0,student03
1,2026-07-30T22:55:35.902392+00:00,clapping,13,0.093,student03
2,2026-07-30T22:55:35.995082+00:00,clapping,13,0.187,student03
3,2026-07-30T22:55:36.095641+00:00,clapping,13,0.296,student03
4,2026-07-30T22:55:36.208442+00:00,clapping,13,0.406,student03
5,2026-07-30T22:55:36.321144+00:00,clapping,13,0.515,student03
6,2026-07-30T22:55:36.421174+00:00,clapping,13,0.625,student03
7,2026-07-30T22:55:36.527677+00:00,clapping,13,0.718,student03
8,2026-07-30T22:55:36.625556+00:00,clapping,13,0.828,student03
9,2026-07-30T22:55:36.736583+00:00,clapping,13,0.937,student03
10,2026-07-30T22:55:36.835401+00:00,clapping,13,1.031,student03
11,2026-07-30T22:55:36.936542+00:00,clapping,13,1.14,student03
12,2026-07-30T22:55:37.047076+00:00,clapping,13,1.25,student03
13,2026-07-30T22:55:37.158700+00:00,clapping,13,1.359,student03
14,2026-07-30T22:55:37.255676+00:00,clapping,13,1.453,student03
15,2026-07-30T22:55:37.367442+00:00,clapping,13,1.562,student03
16,2026-07-30T22:55:37.462970+00:00,clapping,13,1.656,student03
17,2026-07-30T22:55:37.566299+00:00,clapping,13,1.765,student03
18,2026-07-30T22:55:37.665646+00:00,clapping,13,1.859,student03
19,2026-07-30T22:55:37.776707+00:00,clapping,13,1.968,student03
0,2026-07-30T22:55:38.354310+00:00,clapping,14,0.0,student03
1,2026-07-30T22:55:38.454910+00:00,clapping,14,0.11,student03
2,2026-07-30T22:55:38.552524+00:00,clapping,14,0.204,student03
3,2026-07-30T22:55:38.652921+00:00,clapping,14,0.297,student03
4,2026-07-30T22:55:38.755365+00:00,clapping,14,0.407,student03
5,2026-07-30T22:55:38.852405+00:00,clapping,14,0.5,student03
6,2026-07-30T22:55:38.950876+00:00,clapping,14,0.594,student03
7,2026-07-30T22:55:39.052093+00:00,clapping,14,0.704,student03
8,2026-07-30T22:55:39.158294+00:00,clapping,14,0.813,student03
9,2026-07-30T22:55:39.271577+00:00,clapping,14,0.922,student03
10,2026-07-30T22:55:39.378024+00:00,clapping,14,1.032,student03
11,2026-07-30T22:55:39.490472+00:00,clapping,14,1.141,student03
12,2026-07-30T22:55:39.591607+00:00,clapping,14,1.25,student03
13,2026-07-30T22:55:39.692077+00:00,clapping,14,1.344,student03
14,2026-07-30T22:55:39.797778+00:00,clapping,14,1.454,student03
15,2026-07-30T22:55:39.911454+00:00,clapping,14,1.563,student03
16,2026-07-30T22:55:40.012953+00:00,clapping,14,1.657,student03
17,2026-07-30T22:55:40.100344+00:00,clapping,14,1.75,student03
18,2026-07-30T22:55:40.202495+00:00,clapping,14,1.86,student03
19,2026-07-30T22:55:40.318612+00:00,clapping,14,1.969,student03
0,2026-07-30T22:56:02.279137+00:00,soli,0,0.0,student03
1,2026-07-30T22:56:02.388248+00:00,soli,0,0.094,student03
2,2026-07-30T22:56:02.487246+00:00,soli,0,0.203,student03
3,2026-07-30T22:56:02.598494+00:00,soli,0,0.312,student03
4,2026-07-30T22:56:02.692616+00:00,soli,0,0.406,student03
5,2026-07-30T22:56:02.798390+00:00,soli,0,0.516,student03
6,2026-07-30T22:56:02.908664+00:00,soli,0,0.625,student03
7,2026-07-30T22:56:03.019536+00:00,soli,0,0.734,student03
8,2026-07-30T22:56:03.127879+00:00,soli,0,0.844,student03
9,2026-07-30T22:56:03.238916+00:00,soli,0,0.953,student03
10,2026-07-30T22:56:03.336291+00:00,soli,0,1.047,student03
11,2026-07-30T22:56:03.433532+00:00,soli,0,1.141,student03
12,2026-07-30T22:56:03.521732+00:00,soli,0,1.234,student03
13,2026-07-30T22:56:03.629710+00:00,soli,0,1.344,student03
14,2026-07-30T22:56:03.738885+00:00,soli,0,1.453,student03
15,2026-07-30T22:56:03.852271+00:00,soli,0,1.562,student03
16,2026-07-30T22:56:03.952637+00:00,soli,0,1.672,student03
17,2026-07-30T22:56:04.053080+00:00,soli,0,1.766,student03
18,2026-07-30T22:56:04.158465+00:00,soli,0,1.875,student03
19,2026-07-30T22:56:04.272762+00:00,soli,0,1.984,student03
0,2026-07-30T22:56:06.521510+00:00,soli,1,0.0,student03
1,2026-07-30T22:56:06.622569+00:00,soli,1,0.094,student03
2,2026-07-30T22:56:06.722538+00:00,soli,1,0.203,student03
3,2026-07-30T22:56:06.830016+00:00,soli,1,0.313,student03
4,2026-07-30T22:56:06.938026+00:00,soli,1,0.422,student03
5,2026-07-30T22:56:07.051461+00:00,soli,1,0.532,student03
6,2026-07-30T22:56:07.158396+00:00,soli,1,0.641,student03
7,2026-07-30T22:56:07.256579+00:00,soli,1,0.735,student03
8,2026-07-30T22:56:07.371944+00:00,soli,1,0.844,student03
9,2026-07-30T22:56:07.461984+00:00,soli,1,0.938,student03
10,2026-07-30T22:56:07.567400+00:00,soli,1,1.047,student03
11,2026-07-30T22:56:07.665556+00:00,soli,1,1.141,student03
12,2026-07-30T22:56:07.761188+00:00,soli,1,1.235,student03
13,2026-07-30T22:56:07.853433+00:00,soli,1,1.328,student03
14,2026-07-30T22:56:07.946864+00:00,soli,1,1.422,student03
15,2026-07-30T22:56:08.042325+00:00,soli,1,1.516,student03
16,2026-07-30T22:56:08.132015+00:00,soli,1,1.61,student03
17,2026-07-30T22:56:08.238757+00:00,soli,1,1.719,student03
18,2026-07-30T22:56:08.349771+00:00,soli,1,1.828,student03
19,2026-07-30T22:56:08.443359+00:00,soli,1,1.922,student03
0,2026-07-30T22:56:09.006691+00:00,soli,2,0.0,student03
1,2026-07-30T22:56:09.118497+00:00,soli,2,0.109,student03
2,2026-07-30T22:56:09.212210+00:00,soli,2,0.203,student03
3,2026-07-30T22:56:09.313712+00:00,soli,2,0.312,student03
4,2026-07-30T22:56:09.412323+00:00,soli,2,0.406,student03
5,2026-07-30T22:56:09.512364+00:00,soli,2,0.5,student03
6,2026-07-30T22:56:09.603419+00:00,soli,2,0.593,student03
7,2026-07-30T22:56:09.696629+00:00,soli,2,0.687,student03
8,2026-07-30T22:56:09.808836+00:00,soli,2,0.797,student03
9,2026-07-30T22:56:09.903084+00:00,soli,2,0.89,student03
10,2026-07-30T22:56:10.008303+00:00,soli,2,1.0,student03
11,2026-07-30T22:56:10.118374+00:00,soli,2,1.109,student03
12,2026-07-30T22:56:10.228095+00:00,soli,2,1.218,student03
13,2026-07-30T22:56:10.325525+00:00,soli,2,1.312,student03
14,2026-07-30T22:56:10.423022+00:00,soli,2,1.422,student03
15,2026-07-30T22:56:10.529407+00:00,soli,2,1.531,student03
16,2026-07-30T22:56:10.638712+00:00,soli,2,1.64,student03
17,2026-07-30T22:56:10.749142+00:00,soli,2,1.75,student03
18,2026-07-30T22:56:10.862722+00:00,soli,2,1.859,student03
19,2026-07-30T22:56:10.972828+00:00,soli,2,1.968,student03
0,2026-07-30T22:56:11.537361+00:00,soli,3,0.0,student03
1,2026-07-30T22:56:11.649137+00:00,soli,3,0.109,student03
2,2026-07-30T22:56:11.743187+00:00,soli,3,0.203,student03
3,2026-07-30T22:56:11.842883+00:00,soli,3,0.312,student03
4,2026-07-30T22:56:11.952928+00:00,soli,3,0.422,student03
5,2026-07-30T22:56:12.061642+00:00,soli,3,0.531,student03
6,2026-07-30T22:56:12.169686+00:00,soli,3,0.641,student03
7,2026-07-30T22:56:12.282674+00:00,soli,3,0.75,student03
8,2026-07-30T22:56:12.388806+00:00,soli,3,0.859,student03
9,2026-07-30T22:56:12.498217+00:00,soli,3,0.969,student03
10,2026-07-30T22:56:12.609925+00:00,soli,3,1.078,student03
11,2026-07-30T22:56:12.719743+00:00,soli,3,1.187,student03
12,2026-07-30T22:56:12.828073+00:00,soli,3,1.297,student03
13,2026-07-30T22:56:12.938854+00:00,soli,3,1.406,student03
14,2026-07-30T22:56:13.049593+00:00,soli,3,1.516,student03
15,2026-07-30T22:56:13.163492+00:00,soli,3,1.625,student03
16,2026-07-30T22:56:13.265765+00:00,soli,3,1.734,student03
17,2026-07-30T22:56:13.380298+00:00,soli,3,1.844,student03
18,2026-07-30T22:56:13.499491+00:00,soli,3,1.969,student03
0,2026-07-30T22:56:14.115542+00:00,soli,4,0.0,student03
1,2026-07-30T22:56:14.233092+00:00,soli,4,0.125,student03
2,2026-07-30T22:56:14.338590+00:00,soli,4,0.219,student03
3,2026-07-30T22:56:14.437590+00:00,soli,4,0.328,student03
4,2026-07-30T22:56:14.552986+00:00,soli,4,0.438,student03
5,2026-07-30T22:56:14.658779+00:00,soli,4,0.547,student03
6,2026-07-30T22:56:14.768454+00:00,soli,4,0.656,student03
7,2026-07-30T22:56:14.866242+00:00,soli,4,0.75,student03
8,2026-07-30T22:56:14.962801+00:00,soli,4,0.844,student03
9,2026-07-30T22:56:15.053100+00:00,soli,4,0.938,student03
10,2026-07-30T22:56:15.158901+00:00,soli,4,1.047,student03
11,2026-07-30T22:56:15.268414+00:00,soli,4,1.156,student03
12,2026-07-30T22:56:15.379086+00:00,soli,4,1.266,student03
13,2026-07-30T22:56:15.477597+00:00,soli,4,1.359,student03
14,2026-07-30T22:56:15.576640+00:00,soli,4,1.469,student03
15,2026-07-30T22:56:15.688490+00:00,soli,4,1.578,student03
16,2026-07-30T22:56:15.799684+00:00,soli,4,1.688,student03
17,2026-07-30T22:56:15.897158+00:00,soli,4,1.781,student03
18,2026-07-30T22:56:15.992153+00:00,soli,4,1.875,student03
19,2026-07-30T22:56:16.099724+00:00,soli,4,1.984,student03
0,2026-07-30T22:56:21.033163+00:00,soli,5,0.0,student03
1,2026-07-30T22:56:21.134084+00:00,soli,5,0.094,student03
2,2026-07-30T22:56:21.239192+00:00,soli,5,0.203,student03
3,2026-07-30T22:56:21.347912+00:00,soli,5,0.312,student03
4,2026-07-30T22:56:21.458020+00:00,soli,5,0.422,student03
5,2026-07-30T22:56:21.568137+00:00,soli,5,0.531,student03
6,2026-07-30T22:56:21.677583+00:00,soli,5,0.641,student03
7,2026-07-30T22:56:21.777123+00:00,soli,5,0.734,student03
8,2026-07-30T22:56:21.876276+00:00,soli,5,0.844,student03
9,2026-07-30T22:56:21.988669+00:00,soli,5,0.953,student03
10,2026-07-30T22:56:22.098508+00:00,soli,5,1.062,student03
11,2026-07-30T22:56:22.195730+00:00,soli,5,1.156,student03
12,2026-07-30T22:56:22.292445+00:00,soli,5,1.25,student03
13,2026-07-30T22:56:22.382272+00:00,soli,5,1.344,student03
14,2026-07-30T22:56:22.489802+00:00,soli,5,1.453,student03
15,2026-07-30T22:56:22.587130+00:00,soli,5,1.547,student03
16,2026-07-30T22:56:22.684158+00:00,soli,5,1.641,student03
17,2026-07-30T22:56:22.783902+00:00,soli,5,1.75,student03
18,2026-07-30T22:56:22.888496+00:00,soli,5,1.859,student03
19,2026-07-30T22:56:22.999171+00:00,soli,5,1.969,student03
0,2026-07-30T22:56:23.012883+00:00,soli,6,0.0,student03
1,2026-07-30T22:56:23.112463+00:00,soli,6,0.109,student03
2,2026-07-30T22:56:23.211812+00:00,soli,6,0.203,student03
3,2026-07-30T22:56:23.312845+00:00,soli,6,0.312,student03
4,2026-07-30T22:56:23.418454+00:00,soli,6,0.406,student03
5,2026-07-30T22:56:23.529034+00:00,soli,6,0.515,student03
6,2026-07-30T22:56:23.626443+00:00,soli,6,0.625,student03
7,2026-07-30T22:56:23.738641+00:00,soli,6,0.734,student03
8,2026-07-30T22:56:23.848833+00:00,soli,6,0.843,student03
9,2026-07-30T22:56:23.942237+00:00,soli,6,0.937,student03
10,2026-07-30T22:56:24.048655+00:00,soli,6,1.047,student03
11,2026-07-30T22:56:24.147620+00:00,soli,6,1.14,student03
12,2026-07-30T22:56:24.246148+00:00,soli,6,1.234,student03
13,2026-07-30T22:56:24.342896+00:00,soli,6,1.343,student03
14,2026-07-30T22:56:24.453126+00:00,soli,6,1.453,student03
15,2026-07-30T22:56:24.559002+00:00,soli,6,1.547,student03
16,2026-07-30T22:56:24.656889+00:00,soli,6,1.656,student03
17,2026-07-30T22:56:24.768532+00:00,soli,6,1.765,student03
18,2026-07-30T22:56:24.878132+00:00,soli,6,1.875,student03
19,2026-07-30T22:56:24.988976+00:00,soli,6,1.984,student03
0,2026-07-30T22:56:25.003791+00:00,soli,7,0.0,student03
1,2026-07-30T22:56:25.103691+00:00,soli,7,0.093,student03
2,2026-07-30T22:56:25.192309+00:00,soli,7,0.187,student03
3,2026-07-30T22:56:25.299141+00:00,soli,7,0.297,student03
4,2026-07-30T22:56:25.408730+00:00,soli,7,0.406,student03
5,2026-07-30T22:56:25.517840+00:00,soli,7,0.515,student03
6,2026-07-30T22:56:25.628998+00:00,soli,7,0.625,student03
7,2026-07-30T22:56:25.738032+00:00,soli,7,0.734,student03
8,2026-07-30T22:56:25.848296+00:00,soli,7,0.843,student03
9,2026-07-30T22:56:25.957949+00:00,soli,7,0.953,student03
10,2026-07-30T22:56:26.068624+00:00,soli,7,1.062,student03
11,2026-07-30T22:56:26.166172+00:00,soli,7,1.156,student03
12,2026-07-30T22:56:26.266266+00:00,soli,7,1.265,student03
13,2026-07-30T22:56:26.378711+00:00,soli,7,1.375,student03
14,2026-07-30T22:56:26.489025+00:00,soli,7,1.484,student03
15,2026-07-30T22:56:26.585702+00:00,soli,7,1.578,student03
16,2026-07-30T22:56:26.687101+00:00,soli,7,1.687,student03
17,2026-07-30T22:56:26.802100+00:00,soli,7,1.797,student03
18,2026-07-30T22:56:26.909031+00:00,soli,7,1.906,student03
0,2026-07-30T22:56:28.123578+00:00,soli,8,0.0,student03
1,2026-07-30T22:56:28.229239+00:00,soli,8,0.093,student03
2,2026-07-30T22:56:28.326112+00:00,soli,8,0.203,student03
3,2026-07-30T22:56:28.437718+00:00,soli,8,0.312,student03
4,2026-07-30T22:56:28.548985+00:00,soli,8,0.422,student03
5,2026-07-30T22:56:28.659616+00:00,soli,8,0.531,student03
6,2026-07-30T22:56:28.768262+00:00,soli,8,0.64,student03
7,2026-07-30T22:56:28.867239+00:00,soli,8,0.734,student03
8,2026-07-30T22:56:28.979781+00:00,soli,8,0.843,student03
9,2026-07-30T22:56:29.089494+00:00,soli,8,0.953,student03
10,2026-07-30T22:56:29.187938+00:00,soli,8,1.062,student03
11,2026-07-30T22:56:29.299676+00:00,soli,8,1.172,student03
12,2026-07-30T22:56:29.408744+00:00,soli,8,1.281,student03
13,2026-07-30T22:56:29.506672+00:00,soli,8,1.375,student03
14,2026-07-30T22:56:29.604011+00:00,soli,8,1.468,student03
15,2026-07-30T22:56:29.696750+00:00,soli,8,1.562,student03
16,2026-07-30T22:56:29.792776+00:00,soli,8,1.656,student03
17,2026-07-30T22:56:29.883316+00:00,soli,8,1.75,student03
18,2026-07-30T22:56:29.991329+00:00,soli,8,1.859,student03
19,2026-07-30T22:56:30.097847+00:00,soli,8,1.968,student03
0,2026-07-30T22:56:30.769152+00:00,soli,9,0.0,student03
1,2026-07-30T22:56:30.883061+00:00,soli,9,0.11,student03
2,2026-07-30T22:56:30.983235+00:00,soli,9,0.219,student03
3,2026-07-30T22:56:31.089295+00:00,soli,9,0.313,student03
4,2026-07-30T22:56:31.199305+00:00,soli,9,0.422,student03
5,2026-07-30T22:56:31.293641+00:00,soli,9,0.516,student03
6,2026-07-30T22:56:31.393321+00:00,soli,9,0.625,student03
7,2026-07-30T22:56:31.498887+00:00,soli,9,0.735,student03
8,2026-07-30T22:56:31.609418+00:00,soli,9,0.844,student03
9,2026-07-30T22:56:31.718460+00:00,soli,9,0.953,student03
10,2026-07-30T22:56:31.829363+00:00,soli,9,1.063,student03
11,2026-07-30T22:56:31.939106+00:00,soli,9,1.172,student03
12,2026-07-30T22:56:32.049431+00:00,soli,9,1.282,student03
13,2026-07-30T22:56:32.163287+00:00,soli,9,1.391,student03
14,2026-07-30T22:56:32.268593+00:00,soli,9,1.5,student03
15,2026-07-30T22:56:32.378469+00:00,soli,9,1.61,student03
16,2026-07-30T22:56:32.492679+00:00,soli,9,1.719,student03
17,2026-07-30T22:56:32.599031+00:00,soli,9,1.828,student03
18,2026-07-30T22:56:32.693981+00:00,soli,9,1.922,student03
0,2026-07-30T22:57:42.399087+00:00,soli,10,0.0,student03
1,2026-07-30T22:57:42.494221+00:00,soli,10,0.094,student03
2,2026-07-30T22:57:42.605826+00:00,soli,10,0.203,student03
3,2026-07-30T22:57:42.696070+00:00,soli,10,0.297,student03
4,2026-07-30T22:57:42.794152+00:00,soli,10,0.391,student03
