frame_index,timestamp,gesture,trial,elapsed,collector
18,2026-07-29T21:54:11.411891+00:00,one-arm-boxing,8,1.828,student03
19,2026-07-29T21:54:11.511256+00:00,one-arm-boxing,8,1.922,student03
0,2026-07-29T21:54:13.969101+00:00,bye-bye,9,0.0,student03
1,2026-07-29T21:54:14.068327+00:00,bye-bye,9,0.094,student03
2,2026-07-29T21:54:14.167757+00:00,bye-bye,9,0.188,student03
3,2026-07-29T21:54:14.261273+00:00,bye-bye,9,0.282,student03
4,2026-07-29T21:54:14.356215+00:00,bye-bye,9,0.375,student03
5,2026-07-29T21:54:14.447269+00:00,bye-bye,9,0.469,student03
6,2026-07-29T21:54:14.537618+00:00,bye-bye,9,0.563,student03
7,2026-07-29T21:54:14.637415+00:00,bye-bye,9,0.657,student03
8,2026-07-29T21:54:14.738704+00:00,bye-bye,9,0.766,student03
9,2026-07-29T21:54:14.838431+00:00,bye-bye,9,0.86,student03
10,2026-07-29T21:54:14.941484+00:00,bye-bye,9,0.969,student03
11,2026-07-29T21:54:15.042459+00:00,bye-bye,9,1.063,student03
12,2026-07-29T21:54:15.141550+00:00,bye-bye,9,1.172,student03
13,2026-07-29T21:54:15.253162+00:00,bye-bye,9,1.282,student03
14,2026-07-29T21:54:15.363269+00:00,bye-bye,9,1.391,student03
15,2026-07-29T21:54:15.458531+00:00,bye-bye,9,1.485,student03
16,2026-07-29T21:54:15.558573+00:00,bye-bye,9,1.579,student03
17,2026-07-29T21:54:15.658920+00:00,bye-bye,9,1.688,student03
18,2026-07-29T21:54:15.760722+00:00,bye-bye,9,1.782,student03
19,2026-07-29T21:54:15.857937+00:00,bye-bye,9,1.891,student03
20,2026-07-29T21:54:15.964453+00:00,bye-bye,9,1.985,student03
0,2026-07-29T21:54:47.847464+00:00,one-arm-boxing,9,0.0,student03
1,2026-07-29T21:54:47.955477+00:00,one-arm-boxing,9,0.11,student03
2,2026-07-29T21:54:48.065019+00:00,one-arm-boxing,9,0.219,student03
3,2026-07-29T21:54:48.174617+00:00,one-arm-boxing,9,0.329,student03
4,2026-07-29T21:54:48.272377+00:00,one-arm-boxing,9,0.422,student03
5,2026-07-29T21:54:48.372191+00:00,one-arm-boxing,9,0.516,student03
6,2026-07-29T21:54:48.468839+00:00,one-arm-boxing,9,0.625,student03
7,2026-07-29T21:54:48.571654+00:00,one-arm-boxing,9,0.719,student03
8,2026-07-29T21:54:48.663627+00:00,one-arm-boxing,9,0.813,student03
9,2026-07-29T21:54:48.762333+00:00,one-arm-boxing,9,0.907,student03
10,2026-07-29T21:54:48.863188+00:00,one-arm-boxing,9,1.016,student03
11,2026-07-29T21:54:48.962609+00:00,one-arm-boxing,9,1.11,student03
12,2026-07-29T21:54:49.063679+00:00,one-arm-boxing,9,1.219,student03
13,2026-07-29T21:54:49.162617+00:00,one-arm-boxing,9,1.313,student03
14,2026-07-29T21:54:49.258646+00:00,one-arm-boxing,9,1.407,student03
15,2026-07-29T21:54:49.349854+00:00,one-arm-boxing,9,1.5,student03
16,2026-07-29T21:54:49.452494+00:00,one-arm-boxing,9,1.61,student03
17,2026-07-29T21:54:49.565078+00:00,one-arm-boxing,9,1.719,student03
18,2026-07-29T21:54:49.674288+00:00,one-arm-boxing,9,1.829,student03
19,2026-07-29T21:54:49.784850+00:00,one-arm-boxing,9,1.938,student03
0,2026-07-29T21:54:52.665244+00:00,bye-bye,10,0.0,student03
1,2026-07-29T21:54:52.762765+00:00,bye-bye,10,0.094,student03
2,2026-07-29T21:54:52.863485+00:00,bye-bye,10,0.203,student03
3,2026-07-29T21:54:52.958229+00:00,bye-bye,10,0.297,student03
4,2026-07-29T21:54:53.065039+00:00,bye-bye,10,0.406,student03
5,2026-07-29T21:54:53.169513+00:00,bye-bye,10,0.5,student03
6,2026-07-29T21:54:53.268180+00:00,bye-bye,10,0.609,student03
7,2026-07-29T21:54:53.371788+00:00,bye-bye,10,0.703,student03
8,2026-07-29T21:54:53.467757+00:00,bye-bye,10,0.812,student03
9,2026-07-29T21:54:53.568953+00:00,bye-bye,10,0.906,student03
10,2026-07-29T21:54:53.662621+00:00,bye-bye,10,1.0,student03
11,2026-07-29T21:54:53.759266+00:00,bye-bye,10,1.094,student03
12,2026-07-29T21:54:53.850344+00:00,bye-bye,10,1.187,student03
13,2026-07-29T21:54:53.948963+00:00,bye-bye,10,1.281,student03
14,2026-07-29T21:54:54.049328+00:00,bye-bye,10,1.391,student03
15,2026-07-29T21:54:54.158287+00:00,bye-bye,10,1.5,student03
16,2026-07-29T21:54:54.268614+00:00,bye-bye,10,1.609,student03
17,2026-07-29T21:54:54.374882+00:00,bye-bye,10,1.719,student03
18,2026-07-29T21:54:54.487844+00:00,bye-bye,10,1.828,student03
19,2026-07-29T21:54:54.589307+00:00,bye-bye,10,1.922,student03
0,2026-07-29T21:54:57.356684+00:00,one-arm-boxing,10,0.0,student03
1,2026-07-29T21:54:57.442174+00:00,one-arm-boxing,10,0.094,student03
2,2026-07-29T21:54:57.539006+00:00,one-arm-boxing,10,0.188,student03
3,2026-07-29T21:54:57.638014+00:00,one-arm-boxing,10,0.282,student03
4,2026-07-29T21:54:57.730089+00:00,one-arm-boxing,10,0.375,student03
5,2026-07-29T21:54:57.828827+00:00,one-arm-boxing,10,0.485,student03
6,2026-07-29T21:54:57.930341+00:00,one-arm-boxing,10,0.579,student03
7,2026-07-29T21:54:58.033734+00:00,one-arm-boxing,10,0.688,student03
8,2026-07-29T21:54:58.142287+00:00,one-arm-boxing,10,0.797,student03
9,2026-07-29T21:54:58.254291+00:00,one-arm-boxing,10,0.907,student03
10,2026-07-29T21:54:58.350606+00:00,one-arm-boxing,10,1.0,student03
11,2026-07-29T21:54:58.452599+00:00,one-arm-boxing,10,1.11,student03
12,2026-07-29T21:54:58.565392+00:00,one-arm-boxing,10,1.219,student03
13,2026-07-29T21:54:58.674727+00:00,one-arm-boxing,10,1.329,student03
14,2026-07-29T21:54:58.785494+00:00,one-arm-boxing,10,1.438,student03
15,2026-07-29T21:54:58.881821+00:00,one-arm-boxing,10,1.532,student03
16,2026-07-29T21:54:58.980120+00:00,one-arm-boxing,10,1.625,student03
17,2026-07-29T21:54:59.079364+00:00,one-arm-boxing,10,1.735,student03
18,2026-07-29T21:54:59.179725+00:00,one-arm-boxing,10,1.829,student03
19,2026-07-29T21:54:59.273397+00:00,one-arm-boxing,10,1.922,student03
0,2026-07-29T21:55:00.568004+00:00,bye-bye,11,0.0,student03
1,2026-07-29T21:55:00.674371+00:00,bye-bye,11,0.11,student03
2,2026-07-29T21:55:00.773559+00:00,bye-bye,11,0.203,student03
3,2026-07-29T21:55:00.872370+00:00,bye-bye,11,0.297,student03
4,2026-07-29T21:55:00.972769+00:00,bye-bye,11,0.406,student03
5,2026-07-29T21:55:01.069073+00:00,bye-bye,11,0.5,student03
6,2026-07-29T21:55:01.174834+00:00,bye-bye,11,0.61,student03
7,2026-07-29T21:55:01.285861+00:00,bye-bye,11,0.719,student03
8,2026-07-29T21:55:01.392502+00:00,bye-bye,11,0.828,student03
9,2026-07-29T21:55:01.489275+00:00,bye-bye,11,0.922,student03
10,2026-07-29T21:55:01.598309+00:00,bye-bye,11,1.031,student03
11,2026-07-29T21:55:01.692523+00:00,bye-bye,11,1.125,student03
12,2026-07-29T21:55:01.789824+00:00,bye-bye,11,1.219,student03
13,2026-07-29T21:55:01.883712+00:00,bye-bye,11,1.313,student03
14,2026-07-29T21:55:01.980396+00:00,bye-bye,11,1.406,student03
15,2026-07-29T21:55:02.073341+00:00,bye-bye,11,1.5,student03
16,2026-07-29T21:55:02.169142+00:00,bye-bye,11,1.594,student03
17,2026-07-29T21:55:02.259997+00:00,bye-bye,11,1.688,student03
18,2026-07-29T21:55:02.363431+00:00,bye-bye,11,1.797,student03
19,2026-07-29T21:55:02.459658+00:00,bye-bye,11,1.891,student03
0,2026-07-29T21:55:03.791870+00:00,one-arm-boxing,11,0.0,student03
1,2026-07-29T21:55:03.892256+00:00,one-arm-boxing,11,0.109,student03
2,2026-07-29T21:55:03.992581+00:00,one-arm-boxing,11,0.203,student03
3,2026-07-29T21:55:04.088786+00:00,one-arm-boxing,11,0.297,student03
4,2026-07-29T21:55:04.183808+00:00,one-arm-boxing,11,0.391,student03
5,2026-07-29T21:55:04.284589+00:00,one-arm-boxing,11,0.5,student03
6,2026-07-29T21:55:04.383014+00:00,one-arm-boxing,11,0.594,student03
7,2026-07-29T21:55:04.483544+00:00,one-arm-boxing,11,0.703,student03
8,2026-07-29T21:55:04.592799+00:00,one-arm-boxing,11,0.812,student03
9,2026-07-29T21:55:04.705419+00:00,one-arm-boxing,11,0.922,student03
10,2026-07-29T21:55:04.815043+00:00,one-arm-boxing,11,1.031,student03
11,2026-07-29T21:55:04.925778+00:00,one-arm-boxing,11,1.141,student03
12,2026-07-29T21:55:05.035560+00:00,one-arm-boxing,11,1.25,student03
13,2026-07-29T21:55:05.144727+00:00,one-arm-boxing,11,1.359,student03
14,2026-07-29T21:55:05.239047+00:00,one-arm-boxing,11,1.453,student03
15,2026-07-29T21:55:05.339268+00:00,one-arm-boxing,11,1.547,student03
16,2026-07-29T21:55:05.430639+00:00,one-arm-boxing,11,1.641,student03
17,2026-07-29T21:55:05.529468+00:00,one-arm-boxing,11,1.75,student03
18,2026-07-29T21:55:05.644921+00:00,one-arm-boxing,11,1.859,student03
19,2026-07-29T21:55:05.749775+00:00,one-arm-boxing,11,1.969,student03
0,2026-07-29T21:55:20.942051+00:00,bye-bye,12,0.0,student03
1,2026-07-29T21:55:21.044208+00:00,bye-bye,12,0.094,student03
2,2026-07-29T21:55:21.139312+00:00,bye-bye,12,0.203,student03
3,2026-07-29T21:55:21.253433+00:00,bye-bye,12,0.313,student03
4,2026-07-29T21:55:21.350865+00:00,bye-bye,12,0.406,student03
5,2026-07-29T21:55:21.453612+00:00,bye-bye,12,0.516,student03
6,2026-07-29T21:55:21.553933+00:00,bye-bye,12,0.61,student03
7,2026-07-29T21:55:21.650380+00:00,bye-bye,12,0.703,student03
8,2026-07-29T21:55:21.753367+00:00,bye-bye,12,0.813,student03
9,2026-07-29T21:55:21.864340+00:00,bye-bye,12,0.922,student03
10,2026-07-29T21:55:21.958384+00:00,bye-bye,12,1.016,student03
11,2026-07-29T21:55:22.054555+00:00,bye-bye,12,1.11,student03
12,2026-07-29T21:55:22.155568+00:00,bye-bye,12,1.219,student03
13,2026-07-29T21:55:22.276737+00:00,bye-bye,12,1.328,student03
14,2026-07-29T21:55:22.373417+00:00,bye-bye,12,1.438,student03
15,2026-07-29T21:55:22.486397+00:00,bye-bye,12,1.547,student03
16,2026-07-29T21:55:22.595293+00:00,bye-bye,12,1.656,student03
17,2026-07-29T21:55:22.693711+00:00,bye-bye,12,1.75,student03
18,2026-07-29T21:55:22.789829+00:00,bye-bye,12,1.844,student03
19,2026-07-29T21:55:22.883967+00:00,bye-bye,12,1.938,student03
0,2026-07-29T21:55:30.062316+00:00,one-arm-boxing,12,0.0,student03
1,2026-07-29T21:55:30.176336+00:00,one-arm-boxing,12,0.11,student03
2,2026-07-29T21:55:30.270601+00:00,one-arm-boxing,12,0.203,student03
3,2026-07-29T21:55:30.369266+00:00,one-arm-boxing,12,0.297,student03
4,2026-07-29T21:55:30.460337+00:00,one-arm-boxing,12,0.391,student03
5,2026-07-29T21:55:30.562312+00:00,one-arm-boxing,12,0.5,student03
6,2026-07-29T21:55:30.663786+00:00,one-arm-boxing,12,0.594,student03
7,2026-07-29T21:55:30.760121+00:00,one-arm-boxing,12,0.688,student03
8,2026-07-29T21:55:30.864334+00:00,one-arm-boxing,12,0.797,student03
9,2026-07-29T21:55:30.960116+00:00,one-arm-boxing,12,0.891,student03
10,2026-07-29T21:55:31.054315+00:00,one-arm-boxing,12,0.985,student03
11,2026-07-29T21:55:31.161385+00:00,one-arm-boxing,12,1.094,student03
12,2026-07-29T21:55:31.270016+00:00,one-arm-boxing,12,1.203,student03
13,2026-07-29T21:55:31.375995+00:00,one-arm-boxing,12,1.313,student03
14,2026-07-29T21:55:31.474371+00:00,one-arm-boxing,12,1.406,student03
15,2026-07-29T21:55:31.570414+00:00,one-arm-boxing,12,1.5,student03
16,2026-07-29T21:55:31.663879+00:00,one-arm-boxing,12,1.594,student03
17,2026-07-29T21:55:31.760138+00:00,one-arm-boxing,12,1.688,student03
18,2026-07-29T21:55:31.861856+00:00,one-arm-boxing,12,1.797,student03
19,2026-07-29T21:55:31.963667+00:00,one-arm-boxing,12,1.891,student03
0,2026-07-29T21:55:38.864785+00:00,bye-bye,13,0.0,student03
1,2026-07-29T21:55:38.960536+00:00,bye-bye,13,0.094,student03
2,2026-07-29T21:55:39.055205+00:00,bye-bye,13,0.188,student03
3,2026-07-29T21:55:39.150646+00:00,bye-bye,13,0.281,student03
4,2026-07-29T21:55:39.250894+00:00,bye-bye,13,0.391,student03
5,2026-07-29T21:55:39.351514+00:00,bye-bye,13,0.484,student03
6,2026-07-29T21:55:39.453700+00:00,bye-bye,13,0.594,student03
7,2026-07-29T21:55:39.566315+00:00,bye-bye,13,0.703,student03
8,2026-07-29T21:55:39.670792+00:00,bye-bye,13,0.813,student03
9,2026-07-29T21:55:39.776263+00:00,bye-bye,13,0.906,student03
10,2026-07-29T21:55:39.870580+00:00,bye-bye,13,1.0,student03
11,2026-07-29T21:55:39.960190+00:00,bye-bye,13,1.094,student03
12,2026-07-29T21:55:40.066439+00:00,bye-bye,13,1.203,student03
13,2026-07-29T21:55:40.176470+00:00,bye-bye,13,1.313,student03
14,2026-07-29T21:55:40.271341+00:00,bye-bye,13,1.406,student03
15,2026-07-29T21:55:40.373854+00:00,bye-bye,13,1.516,student03
16,2026-07-29T21:55:40.486352+00:00,bye-bye,13,1.625,student03
17,2026-07-29T21:55:40.583759+00:00,bye-bye,13,1.719,student03
18,2026-07-29T21:55:40.681358+00:00,bye-bye,13,1.813,student03
19,2026-07-29T21:55:40.781552+00:00,bye-bye,13,1.922,student03
0,2026-07-29T21:55:42.589305+00:00,one-arm-boxing,13,0.0,student03
1,2026-07-29T21:55:42.691119+00:00,one-arm-boxing,13,0.109,student03
2,2026-07-29T21:55:42.790596+00:00,one-arm-boxing,13,0.203,student03
3,2026-07-29T21:55:42.883759+00:00,one-arm-boxing,13,0.297,student03
4,2026-07-29T21:55:42.985183+00:00,one-arm-boxing,13,0.406,student03
5,2026-07-29T21:55:43.084200+00:00,one-arm-boxing,13,0.5,student03
6,2026-07-29T21:55:43.181441+00:00,one-arm-boxing,13,0.594,student03
7,2026-07-29T21:55:43.284793+00:00,one-arm-boxing,13,0.703,student03
8,2026-07-29T21:55:43.390441+00:00,one-arm-boxing,13,0.812,student03
9,2026-07-29T21:55:43.500067+00:00,one-arm-boxing,13,0.922,student03
10,2026-07-29T21:55:43.609898+00:00,one-arm-boxing,13,1.031,student03
11,2026-07-29T21:55:43.720028+00:00,one-arm-boxing,13,1.14,student03
12,2026-07-29T21:55:43.820694+00:00,one-arm-boxing,13,1.234,student03
13,2026-07-29T21:55:43.914079+00:00,one-arm-boxing,13,1.328,student03
14,2026-07-29T21:55:44.011242+00:00,one-arm-boxing,13,1.422,student03
15,2026-07-29T21:55:44.115419+00:00,one-arm-boxing,13,1.531,student03
16,2026-07-29T21:55:44.211660+00:00,one-arm-boxing,13,1.625,student03
17,2026-07-29T21:55:44.315090+00:00,one-arm-boxing,13,1.734,student03
18,2026-07-29T21:55:44.426583+00:00,one-arm-boxing,13,1.844,student03
19,2026-07-29T21:55:44.528749+00:00,one-arm-boxing,13,1.937,student03
0,2026-07-29T21:55:47.034472+00:00,bye-bye,14,0.0,student03
1,2026-07-29T21:55:47.130347+00:00,bye-bye,14,0.094,student03
2,2026-07-29T21:55:47.225417+00:00,bye-bye,14,0.187,student03
3,2026-07-29T21:55:47.321418+00:00,bye-bye,14,0.281,student03
4,2026-07-29T21:55:47.413996+00:00,bye-bye,14,0.375,student03
5,2026-07-29T21:55:47.506141+00:00,bye-bye,14,0.469,student03
6,2026-07-29T21:55:47.601806+00:00,bye-bye,14,0.562,student03
7,2026-07-29T21:55:47.698853+00:00,bye-bye,14,0.656,student03
8,2026-07-29T21:55:47.798416+00:00,bye-bye,14,0.766,student03
9,2026-07-29T21:55:47.909664+00:00,bye-bye,14,0.875,student03
10,2026-07-29T21:55:48.010793+00:00,bye-bye,14,0.969,student03
11,2026-07-29T21:55:48.102318+00:00,bye-bye,14,1.062,student03
12,2026-07-29T21:55:48.203910+00:00,bye-bye,14,1.172,student03
13,2026-07-29T21:55:48.305376+00:00,bye-bye,14,1.266,student03
14,2026-07-29T21:55:48.401766+00:00,bye-bye,14,1.359,student03
15,2026-07-29T21:55:48.500330+00:00,bye-bye,14,1.469,student03
16,2026-07-29T21:55:48.609976+00:00,bye-bye,14,1.578,student03
17,2026-07-29T21:55:48.719511+00:00,bye-bye,14,1.687,student03
18,2026-07-29T21:55:48.826946+00:00,bye-bye,14,1.797,student03
19,2026-07-29T21:55:48.936301+00:00,bye-bye,14,1.906,student03
0,2026-07-29T21:55:58.634643+00:00,one-arm-boxing,14,0.0,student03
1,2026-07-29T21:55:58.732689+00:00,one-arm-boxing,14,0.109,student03
2,2026-07-29T21:55:58.834586+00:00,one-arm-boxing,14,0.203,student03
3,2026-07-29T21:55:58.931390+00:00,one-arm-boxing,14,0.297,student03
4,2026-07-29T21:55:59.025289+00:00,one-arm-boxing,14,0.39,student03
5,2026-07-29T21:55:59.124425+00:00,one-arm-boxing,14,0.5,student03
6,2026-07-29T21:55:59.236929+00:00,one-arm-boxing,14,0.609,student03
7,2026-07-29T21:55:59.346927+00:00,one-arm-boxing,14,0.718,student03
8,2026-07-29T21:55:59.454814+00:00,one-arm-boxing,14,0.828,student03
9,2026-07-29T21:55:59.556851+00:00,one-arm-boxing,14,0.922,student03
10,2026-07-29T21:55:59.652065+00:00,one-arm-boxing,14,1.015,student03
11,2026-07-29T21:55:59.750688+00:00,one-arm-boxing,14,1.125,student03
12,2026-07-29T21:55:59.851777+00:00,one-arm-boxing,14,1.218,student03
13,2026-07-29T21:55:59.944380+00:00,one-arm-boxing,14,1.312,student03
14,2026-07-29T21:56:00.044448+00:00,one-arm-boxing,14,1.406,student03
15,2026-07-29T21:56:00.141209+00:00,one-arm-boxing,14,1.515,student03
16,2026-07-29T21:56:00.250306+00:00,one-arm-boxing,14,1.625,student03
17,2026-07-29T21:56:00.356834+00:00,one-arm-boxing,14,1.718,student03
18,2026-07-29T21:56:00.455012+00:00,one-arm-boxing,14,1.828,student03
19,2026-07-29T21:56:00.566824+00:00,one-arm-boxing,14,1.937,student03
0,2026-07-29T21:56:12.775854+00:00,two-arm-boxing,0,0.0,student03
1,2026-07-29T21:56:12.870721+00:00,two-arm-boxing,0,0.094,student03
2,2026-07-29T21:56:12.961301+00:00,two-arm-boxing,0,0.188,student03
3,2026-07-29T21:56:13.066930+00:00,two-arm-boxing,0,0.297,student03
4,2026-07-29T21:56:13.161497+00:00,two-arm-boxing,0,0.391,student03
5,2026-07-29T21:56:13.261249+00:00,two-arm-boxing,0,0.485,student03
6,2026-07-29T21:56:13.351979+00:00,two-arm-boxing,0,0.578,student03
7,2026-07-29T21:56:13.454396+00:00,two-arm-boxing,0,0.688,student03
8,2026-07-29T21:56:13.562619+00:00,two-arm-boxing,0,0.797,student03
9,2026-07-29T21:56:13.662192+00:00,two-arm-boxing,0,0.891,student03
10,2026-07-29T21:56:13.761387+00:00,two-arm-boxing,0,0.985,student03
11,2026-07-29T21:56:13.862233+00:00,two-arm-boxing,0,1.094,student03
12,2026-07-29T21:56:13.970903+00:00,two-arm-boxing,0,1.203,student03
13,2026-07-29T21:56:14.070701+00:00,two-arm-boxing,0,1.297,student03
14,2026-07-29T21:56:14.161074+00:00,two-arm-boxing,0,1.391,student03
15,2026-07-29T21:56:14.267861+00:00,two-arm-boxing,0,1.5,student03
16,2026-07-29T21:56:14.377346+00:00,two-arm-boxing,0,1.61,student03
17,2026-07-29T21:56:14.487336+00:00,two-arm-boxing,0,1.719,student03
18,2026-07-29T21:56:14.584685+00:00,two-arm-boxing,0,1.813,student03
19,2026-07-29T21:56:14.683372+00:00,two-arm-boxing,0,1.907,student03
0,2026-07-29T21:56:37.295775+00:00,raise-arms,0,0.0,student03
1,2026-07-29T21:56:37.408263+00:00,raise-arms,0,0.109,student03
2,2026-07-29T21:56:37.505306+00:00,raise-arms,0,0.203,student03
3,2026-07-29T21:56:37.603292+00:00,raise-arms,0,0.296,student03
4,2026-07-29T21:56:37.705666+00:00,raise-arms,0,0.406,student03
5,2026-07-29T21:56:37.806826+00:00,raise-arms,0,0.5,student03
6,2026-07-29T21:56:37.903743+00:00,raise-arms,0,0.593,student03
7,2026-07-29T21:56:38.002169+00:00,raise-arms,0,0.703,student03
8,2026-07-29T21:56:38.103911+00:00,raise-arms,0,0.796,student03
9,2026-07-29T21:56:38.202668+00:00,raise-arms,0,0.906,student03
10,2026-07-29T21:56:38.311732+00:00,raise-arms,0,1.015,student03
11,2026-07-29T21:56:38.417735+00:00,raise-arms,0,1.109,student03
12,2026-07-29T21:56:38.515795+00:00,raise-arms,0,1.218,student03
13,2026-07-29T21:56:38.627907+00:00,raise-arms,0,1.328,student03
14,2026-07-29T21:56:38.737322+00:00,raise-arms,0,1.437,student03
15,2026-07-29T21:56:38.848233+00:00,raise-arms,0,1.546,student03
16,2026-07-29T21:56:38.957632+00:00,raise-arms,0,1.656,student03
17,2026-07-29T21:56:39.057210+00:00,raise-arms,0,1.75,student03
18,2026-07-29T21:56:39.153282+00:00,raise-arms,0,1.843,student03
19,2026-07-29T21:56:39.251772+00:00,raise-arms,0,1.953,student03
0,2026-07-29T21:56:42.169601+00:00,two-arm-boxing,1,0.0,student03
1,2026-07-29T21:56:42.257175+00:00,two-arm-boxing,1,0.094,student03
2,2026-07-29T21:56:42.357063+00:00,two-arm-boxing,1,0.187,student03
3,2026-07-29T21:56:42.452325+00:00,two-arm-boxing,1,0.297,student03
4,2026-07-29T21:56:42.559029+00:00,two-arm-boxing,1,0.391,student03
5,2026-07-29T21:56:42.653300+00:00,two-arm-boxing,1,0.484,student03
6,2026-07-29T21:56:42.752487+00:00,two-arm-boxing,1,0.594,student03
7,2026-07-29T21:56:42.858578+00:00,two-arm-boxing,1,0.703,student03
8,2026-07-29T21:56:42.962541+00:00,two-arm-boxing,1,0.797,student03
9,2026-07-29T21:56:43.053513+00:00,two-arm-boxing,1,0.891,student03
10,2026-07-29T21:56:43.156640+00:00,two-arm-boxing,1,1.0,student03
11,2026-07-29T21:56:43.268470+00:00,two-arm-boxing,1,1.109,student03
12,2026-07-29T21:56:43.378293+00:00,two-arm-boxing,1,1.219,student03
13,2026-07-29T21:56:43.488048+00:00,two-arm-boxing,1,1.328,student03
14,2026-07-29T21:56:43.597930+00:00,two-arm-boxing,1,1.437,student03
15,2026-07-29T21:56:43.693142+00:00,two-arm-boxing,1,1.531,student03
16,2026-07-29T21:56:43.793538+00:00,two-arm-boxing,1,1.625,student03
17,2026-07-29T21:56:43.892076+00:00,two-arm-boxing,1,1.734,student03
18,2026-07-29T21:56:44.002814+00:00,two-arm-boxing,1,1.844,student03
19,2026-07-29T21:56:44.102341+00:00,two-arm-boxing,1,1.937,student03
0,2026-07-29T21:56:46.203007+00:00,raise-arms,1,0.0,student03
1,2026-07-29T21:56:46.303833+00:00,raise-arms,1,0.094,student03
2,2026-07-29T21:56:46.407893+00:00,raise-arms,1,0.203,student03
3,2026-07-29T21:56:46.518751+00:00,raise-arms,1,0.312,student03
4,2026-07-29T21:56:46.615503+00:00,raise-arms,1,0.406,student03
5,2026-07-29T21:56:46.712526+00:00,raise-arms,1,0.5,student03
6,2026-07-29T21:56:46.804264+00:00,raise-arms,1,0.594,student03
7,2026-07-29T21:56:46.903544+00:00,raise-arms,1,0.687,student03
8,2026-07-29T21:56:46.989754+00:00,raise-arms,1,0.781,student03
9,2026-07-29T21:56:47.099143+00:00,raise-arms,1,0.89,student03
10,2026-07-29T21:56:47.198862+00:00,raise-arms,1,0.984,student03
11,2026-07-29T21:56:47.287581+00:00,raise-arms,1,1.078,student03
12,2026-07-29T21:56:47.382555+00:00,raise-arms,1,1.172,student03
13,2026-07-29T21:56:47.488785+00:00,raise-arms,1,1.281,student03
14,2026-07-29T21:56:47.585780+00:00,raise-arms,1,1.375,student03
15,2026-07-29T21:56:47.683500+00:00,raise-arms,1,1.469,student03
16,2026-07-29T21:56:47.782950+00:00,raise-arms,1,1.578,student03
17,2026-07-29T21:56:47.891765+00:00,raise-arms,1,1.687,student03
18,2026-07-29T21:56:47.998630+00:00,raise-arms,1,1.797,student03
19,2026-07-29T21:56:48.108664+00:00,raise-arms,1,1.906,student03
0,2026-07-29T21:56:50.126444+00:00,two-arm-boxing,2,0.0,student03
1,2026-07-29T21:56:50.237992+00:00,two-arm-boxing,2,0.109,student03
2,2026-07-29T21:56:50.347932+00:00,two-arm-boxing,2,0.218,student03
3,2026-07-29T21:56:50.442714+00:00,two-arm-boxing,2,0.312,student03
4,2026-07-29T21:56:50.536268+00:00,two-arm-boxing,2,0.406,student03
5,2026-07-29T21:56:50.632257+00:00,two-arm-boxing,2,0.5,student03
6,2026-07-29T21:56:50.734316+00:00,two-arm-boxing,2,0.609,student03
7,2026-07-29T21:56:50.837332+00:00,two-arm-boxing,2,0.703,student03
8,2026-07-29T21:56:50.931537+00:00,two-arm-boxing,2,0.797,student03
9,2026-07-29T21:56:51.023408+00:00,two-arm-boxing,2,0.89,student03
10,2026-07-29T21:56:51.123142+00:00,two-arm-boxing,2,1.0,student03
11,2026-07-29T21:56:51.223640+00:00,two-arm-boxing,2,1.093,student03
12,2026-07-29T21:56:51.332587+00:00,two-arm-boxing,2,1.203,student03
13,2026-07-29T21:56:51.438460+00:00,two-arm-boxing,2,1.312,student03
14,2026-07-29T21:56:51.548064+00:00,two-arm-boxing,2,1.422,student03
15,2026-07-29T21:56:51.658840+00:00,two-arm-boxing,2,1.531,student03
16,2026-07-29T21:56:51.767814+00:00,two-arm-boxing,2,1.64,student03
17,2026-07-29T21:56:51.865941+00:00,two-arm-boxing,2,1.734,student03
18,2026-07-29T21:56:51.966154+00:00,two-arm-boxing,2,1.828,student03
19,2026-07-29T21:56:52.063794+00:00,two-arm-boxing,2,1.937,student03
0,2026-07-29T21:56:54.278834+00:00,raise-arms,2,0.0,student03
1,2026-07-29T21:56:54.372163+00:00,raise-arms,2,0.094,student03
2,2026-07-29T21:56:54.463283+00:00,raise-arms,2,0.188,student03
3,2026-07-29T21:56:54.563370+00:00,raise-arms,2,0.297,student03
4,2026-07-29T21:56:54.669465+00:00,raise-arms,2,0.391,student03
5,2026-07-29T21:56:54.762643+00:00,raise-arms,2,0.485,student03
6,2026-07-29T21:56:54.863304+00:00,raise-arms,2,0.594,student03
7,2026-07-29T21:56:54.972334+00:00,raise-arms,2,0.703,student03
8,2026-07-29T21:56:55.073594+00:00,raise-arms,2,0.797,student03
9,2026-07-29T21:56:55.176328+00:00,raise-arms,2,0.907,student03
10,2026-07-29T21:56:55.273557+00:00,raise-arms,2,1.0,student03
11,2026-07-29T21:56:55.366302+00:00,raise-arms,2,1.094,student03
12,2026-07-29T21:56:55.463627+00:00,raise-arms,2,1.188,student03
13,2026-07-29T21:56:55.557343+00:00,raise-arms,2,1.282,student03
14,2026-07-29T21:56:55.653633+00:00,raise-arms,2,1.375,student03
15,2026-07-29T21:56:55.743338+00:00,raise-arms,2,1.469,student03
16,2026-07-29T21:56:55.843708+00:00,raise-arms,2,1.578,student03
17,2026-07-29T21:56:55.957930+00:00,raise-arms,2,1.688,student03
18,2026-07-29T21:56:56.054288+00:00,raise-arms,2,1.782,student03
