frame_index,timestamp,gesture,trial,elapsed,collector
0,2026-07-29T21:37:22.707195+00:00,push,10,0.0,student03
1,2026-07-29T21:37:22.803143+00:00,push,10,0.094,student03
2,2026-07-29T21:37:22.909465+00:00,push,10,0.203,student03
3,2026-07-29T21:37:23.004619+00:00,push,10,0.297,student03
4,2026-07-29T21:37:23.113370+00:00,push,10,0.406,student03
5,2026-07-29T21:37:23.220591+00:00,push,10,0.515,student03
6,2026-07-29T21:37:23.330648+00:00,push,10,0.625,student03
7,2026-07-29T21:37:23.440130+00:00,push,10,0.734,student03
8,2026-07-29T21:37:23.549981+00:00,push,10,0.844,student03
9,2026-07-29T21:37:23.660288+00:00,push,10,0.953,student03
10,2026-07-29T21:37:23.770123+00:00,push,10,1.062,student03
11,2026-07-29T21:37:23.863635+00:00,push,10,1.156,student03
12,2026-07-29T21:37:23.958499+00:00,push,10,1.25,student03
13,2026-07-29T21:37:24.055648+00:00,push,10,1.344,student03
14,2026-07-29T21:37:24.148431+00:00,push,10,1.437,student03
15,2026-07-29T21:37:24.253488+00:00,push,10,1.547,student03
16,2026-07-29T21:37:24.360267+00:00,push,10,1.656,student03
17,2026-07-29T21:37:24.470163+00:00,push,10,1.765,student03
18,2026-07-29T21:37:24.579448+00:00,push,10,1.875,student03
19,2026-07-29T21:37:24.689917+00:00,push,10,1.984,student03
0,2026-07-29T21:37:26.698371+00:00,pull,11,0.0,student03
1,2026-07-29T21:37:26.794319+00:00,pull,11,0.094,student03
2,2026-07-29T21:37:26.894013+00:00,pull,11,0.203,student03
3,2026-07-29T21:37:27.000082+00:00,pull,11,0.313,student03
4,2026-07-29T21:37:27.110306+00:00,pull,11,0.422,student03
5,2026-07-29T21:37:27.207850+00:00,pull,11,0.516,student03
6,2026-07-29T21:37:27.305371+00:00,pull,11,0.61,student03
7,2026-07-29T21:37:27.398679+00:00,pull,11,0.703,student03
8,2026-07-29T21:37:27.503576+00:00,pull,11,0.813,student03
9,2026-07-29T21:37:27.610962+00:00,pull,11,0.922,student03
10,2026-07-29T21:37:27.707944+00:00,pull,11,1.016,student03
11,2026-07-29T21:37:27.805292+00:00,pull,11,1.11,student03
12,2026-07-29T21:37:27.910702+00:00,pull,11,1.219,student03
13,2026-07-29T21:37:28.019864+00:00,pull,11,1.328,student03
14,2026-07-29T21:37:28.117708+00:00,pull,11,1.422,student03
15,2026-07-29T21:37:28.213676+00:00,pull,11,1.516,student03
16,2026-07-29T21:37:28.308838+00:00,pull,11,1.61,student03
17,2026-07-29T21:37:28.405423+00:00,pull,11,1.719,student03
18,2026-07-29T21:37:28.519729+00:00,pull,11,1.828,student03
19,2026-07-29T21:37:28.630400+00:00,pull,11,1.938,student03
0,2026-07-29T21:37:32.918152+00:00,push,11,0.0,student03
1,2026-07-29T21:37:33.017841+00:00,push,11,0.109,student03
2,2026-07-29T21:37:33.130316+00:00,push,11,0.219,student03
3,2026-07-29T21:37:33.225347+00:00,push,11,0.312,student03
4,2026-07-29T21:37:33.324056+00:00,push,11,0.406,student03
5,2026-07-29T21:37:33.415002+00:00,push,11,0.5,student03
6,2026-07-29T21:37:33.520262+00:00,push,11,0.609,student03
7,2026-07-29T21:37:33.624308+00:00,push,11,0.719,student03
8,2026-07-29T21:37:33.734162+00:00,push,11,0.828,student03
9,2026-07-29T21:37:33.845052+00:00,push,11,0.937,student03
10,2026-07-29T21:37:33.944830+00:00,push,11,1.031,student03
11,2026-07-29T21:37:34.044514+00:00,push,11,1.125,student03
12,2026-07-29T21:37:34.139461+00:00,push,11,1.234,student03
13,2026-07-29T21:37:34.254270+00:00,push,11,1.344,student03
14,2026-07-29T21:37:34.364337+00:00,push,11,1.453,student03
15,2026-07-29T21:37:34.470074+00:00,push,11,1.562,student03
16,2026-07-29T21:37:34.581008+00:00,push,11,1.672,student03
17,2026-07-29T21:37:34.690738+00:00,push,11,1.781,student03
18,2026-07-29T21:37:34.800232+00:00,push,11,1.891,student03
0,2026-07-29T21:37:36.896924+00:00,pull,12,0.0,student03
1,2026-07-29T21:37:36.994686+00:00,pull,12,0.094,student03
2,2026-07-29T21:37:37.093626+00:00,pull,12,0.203,student03
3,2026-07-29T21:37:37.200723+00:00,pull,12,0.297,student03
4,2026-07-29T21:37:37.298736+00:00,pull,12,0.407,student03
5,2026-07-29T21:37:37.396674+00:00,pull,12,0.5,student03
6,2026-07-29T21:37:37.494494+00:00,pull,12,0.594,student03
7,2026-07-29T21:37:37.584918+00:00,pull,12,0.688,student03
8,2026-07-29T21:37:37.685794+00:00,pull,12,0.797,student03
9,2026-07-29T21:37:37.800267+00:00,pull,12,0.907,student03
10,2026-07-29T21:37:37.910915+00:00,pull,12,1.016,student03
11,2026-07-29T21:37:38.007867+00:00,pull,12,1.11,student03
12,2026-07-29T21:37:38.105906+00:00,pull,12,1.203,student03
13,2026-07-29T21:37:38.204529+00:00,pull,12,1.313,student03
14,2026-07-29T21:37:38.310943+00:00,pull,12,1.422,student03
15,2026-07-29T21:37:38.420511+00:00,pull,12,1.532,student03
16,2026-07-29T21:37:38.531232+00:00,pull,12,1.641,student03
17,2026-07-29T21:37:38.644920+00:00,pull,12,1.75,student03
18,2026-07-29T21:37:38.750961+00:00,pull,12,1.86,student03
19,2026-07-29T21:37:38.860921+00:00,pull,12,1.969,student03
0,2026-07-29T21:37:40.983629+00:00,push,12,0.0,student03
1,2026-07-29T21:37:41.084454+00:00,push,12,0.094,student03
2,2026-07-29T21:37:41.191102+00:00,push,12,0.203,student03
3,2026-07-29T21:37:41.300753+00:00,push,12,0.313,student03
4,2026-07-29T21:37:41.399046+00:00,push,12,0.406,student03
5,2026-07-29T21:37:41.494403+00:00,push,12,0.5,student03
6,2026-07-29T21:37:41.598710+00:00,push,12,0.609,student03
7,2026-07-29T21:37:41.694954+00:00,push,12,0.703,student03
8,2026-07-29T21:37:41.794210+00:00,push,12,0.797,student03
9,2026-07-29T21:37:41.888810+00:00,push,12,0.906,student03
10,2026-07-29T21:37:42.003890+00:00,push,12,1.016,student03
11,2026-07-29T21:37:42.099764+00:00,push,12,1.109,student03
12,2026-07-29T21:37:42.198231+00:00,push,12,1.203,student03
13,2026-07-29T21:37:42.295763+00:00,push,12,1.313,student03
14,2026-07-29T21:37:42.395973+00:00,push,12,1.406,student03
15,2026-07-29T21:37:42.489869+00:00,push,12,1.5,student03
16,2026-07-29T21:37:42.584270+00:00,push,12,1.594,student03
17,2026-07-29T21:37:42.690654+00:00,push,12,1.703,student03
18,2026-07-29T21:37:42.800711+00:00,push,12,1.813,student03
19,2026-07-29T21:37:42.910328+00:00,push,12,1.922,student03
0,2026-07-29T21:37:44.801027+00:00,pull,13,0.0,student03
1,2026-07-29T21:37:44.910679+00:00,pull,13,0.109,student03
2,2026-07-29T21:37:45.020855+00:00,pull,13,0.218,student03
3,2026-07-29T21:37:45.130272+00:00,pull,13,0.328,student03
4,2026-07-29T21:37:45.226243+00:00,pull,13,0.421,student03
5,2026-07-29T21:37:45.324731+00:00,pull,13,0.515,student03
6,2026-07-29T21:37:45.418286+00:00,pull,13,0.609,student03
7,2026-07-29T21:37:45.518333+00:00,pull,13,0.718,student03
8,2026-07-29T21:37:45.628553+00:00,pull,13,0.828,student03
9,2026-07-29T21:37:45.729421+00:00,pull,13,0.921,student03
10,2026-07-29T21:37:45.825572+00:00,pull,13,1.015,student03
11,2026-07-29T21:37:45.919718+00:00,pull,13,1.125,student03
12,2026-07-29T21:37:46.030845+00:00,pull,13,1.234,student03
13,2026-07-29T21:37:46.140840+00:00,pull,13,1.343,student03
14,2026-07-29T21:37:46.245613+00:00,pull,13,1.437,student03
15,2026-07-29T21:37:46.339627+00:00,pull,13,1.531,student03
16,2026-07-29T21:37:46.439756+00:00,pull,13,1.64,student03
17,2026-07-29T21:37:46.551285+00:00,pull,13,1.75,student03
18,2026-07-29T21:37:46.661020+00:00,pull,13,1.859,student03
19,2026-07-29T21:37:46.755564+00:00,pull,13,1.953,student03
0,2026-07-29T21:37:48.373787+00:00,push,13,0.0,student03
1,2026-07-29T21:37:48.480178+00:00,push,13,0.093,student03
2,2026-07-29T21:37:48.574159+00:00,push,13,0.187,student03
3,2026-07-29T21:37:48.665138+00:00,push,13,0.281,student03
4,2026-07-29T21:37:48.765188+00:00,push,13,0.39,student03
5,2026-07-29T21:37:48.870531+00:00,push,13,0.484,student03
6,2026-07-29T21:37:48.965285+00:00,push,13,0.578,student03
7,2026-07-29T21:37:49.056236+00:00,push,13,0.672,student03
8,2026-07-29T21:37:49.155859+00:00,push,13,0.781,student03
9,2026-07-29T21:37:49.264690+00:00,push,13,0.89,student03
10,2026-07-29T21:37:49.376180+00:00,push,13,1.0,student03
11,2026-07-29T21:37:49.476629+00:00,push,13,1.093,student03
12,2026-07-29T21:37:49.575555+00:00,push,13,1.187,student03
13,2026-07-29T21:37:49.668288+00:00,push,13,1.281,student03
14,2026-07-29T21:37:49.766566+00:00,push,13,1.39,student03
15,2026-07-29T21:37:49.874788+00:00,push,13,1.5,student03
16,2026-07-29T21:37:49.980668+00:00,push,13,1.593,student03
17,2026-07-29T21:37:50.075601+00:00,push,13,1.687,student03
18,2026-07-29T21:37:50.174394+00:00,push,13,1.797,student03
19,2026-07-29T21:37:50.284414+00:00,push,13,1.906,student03
0,2026-07-29T21:37:52.092423+00:00,pull,14,0.0,student03
1,2026-07-29T21:37:52.205030+00:00,pull,14,0.11,student03
2,2026-07-29T21:37:52.314456+00:00,pull,14,0.219,student03
3,2026-07-29T21:37:52.415259+00:00,pull,14,0.313,student03
4,2026-07-29T21:37:52.508342+00:00,pull,14,0.407,student03
5,2026-07-29T21:37:52.606355+00:00,pull,14,0.5,student03
6,2026-07-29T21:37:52.705067+00:00,pull,14,0.61,student03
7,2026-07-29T21:37:52.806046+00:00,pull,14,0.704,student03
8,2026-07-29T21:37:52.899728+00:00,pull,14,0.797,student03
9,2026-07-29T21:37:52.994740+00:00,pull,14,0.891,student03
10,2026-07-29T21:37:53.088932+00:00,pull,14,0.985,student03
11,2026-07-29T21:37:53.186204+00:00,pull,14,1.094,student03
12,2026-07-29T21:37:53.288804+00:00,pull,14,1.188,student03
13,2026-07-29T21:37:53.385411+00:00,pull,14,1.282,student03
14,2026-07-29T21:37:53.476295+00:00,pull,14,1.375,student03
15,2026-07-29T21:37:53.569027+00:00,pull,14,1.469,student03
16,2026-07-29T21:37:53.665680+00:00,pull,14,1.563,student03
17,2026-07-29T21:37:53.759352+00:00,pull,14,1.657,student03
18,2026-07-29T21:37:53.856819+00:00,pull,14,1.75,student03
19,2026-07-29T21:37:53.954204+00:00,pull,14,1.86,student03
20,2026-07-29T21:37:54.064720+00:00,pull,14,1.969,student03
0,2026-07-29T21:37:56.516167+00:00,push,14,0.0,student03
1,2026-07-29T21:37:56.615665+00:00,push,14,0.094,student03
2,2026-07-29T21:37:56.722053+00:00,push,14,0.203,student03
3,2026-07-29T21:37:56.831285+00:00,push,14,0.313,student03
4,2026-07-29T21:37:56.930393+00:00,push,14,0.407,student03
5,2026-07-29T21:37:57.027894+00:00,push,14,0.5,student03
6,2026-07-29T21:37:57.125050+00:00,push,14,0.61,student03
7,2026-07-29T21:37:57.230921+00:00,push,14,0.703,student03
8,2026-07-29T21:37:57.328974+00:00,push,14,0.813,student03
9,2026-07-29T21:37:57.430313+00:00,push,14,0.907,student03
10,2026-07-29T21:37:57.526501+00:00,push,14,1.0,student03
11,2026-07-29T21:37:57.623210+00:00,push,14,1.11,student03
12,2026-07-29T21:37:57.736638+00:00,push,14,1.219,student03
13,2026-07-29T21:37:57.845429+00:00,push,14,1.328,student03
14,2026-07-29T21:37:57.942891+00:00,push,14,1.422,student03
15,2026-07-29T21:37:58.045703+00:00,push,14,1.532,student03
16,2026-07-29T21:37:58.151519+00:00,push,14,1.625,student03
17,2026-07-29T21:37:58.244873+00:00,push,14,1.719,student03
18,2026-07-29T21:37:58.335244+00:00,push,14,1.813,student03
19,2026-07-29T21:37:58.436504+00:00,push,14,1.922,student03
0,2026-07-29T21:38:33.412765+00:00,clockwise,0,0.0,student03
1,2026-07-29T21:38:33.509858+00:00,clockwise,0,0.094,student03
2,2026-07-29T21:38:33.607450+00:00,clockwise,0,0.203,student03
3,2026-07-29T21:38:33.722531+00:00,clockwise,0,0.312,student03
4,2026-07-29T21:38:33.819982+00:00,clockwise,0,0.406,student03
5,2026-07-29T21:38:33.916142+00:00,clockwise,0,0.5,student03
6,2026-07-29T21:38:34.017078+00:00,clockwise,0,0.609,student03
7,2026-07-29T21:38:34.119883+00:00,clockwise,0,0.703,student03
8,2026-07-29T21:38:34.216433+00:00,clockwise,0,0.797,student03
9,2026-07-29T21:38:34.305410+00:00,clockwise,0,0.891,student03
10,2026-07-29T21:38:34.401097+00:00,clockwise,0,0.984,student03
11,2026-07-29T21:38:34.499877+00:00,clockwise,0,1.094,student03
12,2026-07-29T21:38:34.612516+00:00,clockwise,0,1.203,student03
13,2026-07-29T21:38:34.722812+00:00,clockwise,0,1.312,student03
14,2026-07-29T21:38:34.819782+00:00,clockwise,0,1.406,student03
15,2026-07-29T21:38:34.920046+00:00,clockwise,0,1.516,student03
16,2026-07-29T21:38:35.032640+00:00,clockwise,0,1.625,student03
17,2026-07-29T21:38:35.142589+00:00,clockwise,0,1.734,student03
18,2026-07-29T21:38:35.252830+00:00,clockwise,0,1.844,student03
19,2026-07-29T21:38:35.363269+00:00,clockwise,0,1.953,student03
0,2026-07-29T21:38:37.844064+00:00,anticlockwise,0,0.0,student03
1,2026-07-29T21:38:37.945876+00:00,anticlockwise,0,0.094,student03
2,2026-07-29T21:38:38.037470+00:00,anticlockwise,0,0.188,student03
3,2026-07-29T21:38:38.136861+00:00,anticlockwise,0,0.282,student03
4,2026-07-29T21:38:38.238170+00:00,anticlockwise,0,0.391,student03
5,2026-07-29T21:38:38.337383+00:00,anticlockwise,0,0.485,student03
6,2026-07-29T21:38:38.441454+00:00,anticlockwise,0,0.594,student03
7,2026-07-29T21:38:38.537162+00:00,anticlockwise,0,0.688,student03
8,2026-07-29T21:38:38.640408+00:00,anticlockwise,0,0.797,student03
9,2026-07-29T21:38:38.753251+00:00,anticlockwise,0,0.907,student03
10,2026-07-29T21:38:38.858142+00:00,anticlockwise,0,1.016,student03
11,2026-07-29T21:38:38.960257+00:00,anticlockwise,0,1.11,student03
12,2026-07-29T21:38:39.057322+00:00,anticlockwise,0,1.204,student03
13,2026-07-29T21:38:39.160943+00:00,anticlockwise,0,1.313,student03
14,2026-07-29T21:38:39.257352+00:00,anticlockwise,0,1.407,student03
15,2026-07-29T21:38:39.351384+00:00,anticlockwise,0,1.5,student03
16,2026-07-29T21:38:39.450117+00:00,anticlockwise,0,1.594,student03
17,2026-07-29T21:38:39.547083+00:00,anticlockwise,0,1.704,student03
18,2026-07-29T21:38:39.655796+00:00,anticlockwise,0,1.813,student03
19,2026-07-29T21:38:39.766187+00:00,anticlockwise,0,1.922,student03
0,2026-07-29T21:38:41.672428+00:00,clockwise,1,0.0,student03
1,2026-07-29T21:38:41.782336+00:00,clockwise,1,0.109,student03
2,2026-07-29T21:38:41.893077+00:00,clockwise,1,0.218,student03
3,2026-07-29T21:38:42.002654+00:00,clockwise,1,0.328,student03
4,2026-07-29T21:38:42.112301+00:00,clockwise,1,0.437,student03
5,2026-07-29T21:38:42.210337+00:00,clockwise,1,0.531,student03
6,2026-07-29T21:38:42.308564+00:00,clockwise,1,0.625,student03
7,2026-07-29T21:38:42.411291+00:00,clockwise,1,0.734,student03
8,2026-07-29T21:38:42.519775+00:00,clockwise,1,0.843,student03
9,2026-07-29T21:38:42.616537+00:00,clockwise,1,0.937,student03
10,2026-07-29T21:38:42.710374+00:00,clockwise,1,1.031,student03
11,2026-07-29T21:38:42.808337+00:00,clockwise,1,1.125,student03
12,2026-07-29T21:38:42.911092+00:00,clockwise,1,1.234,student03
13,2026-07-29T21:38:43.007075+00:00,clockwise,1,1.328,student03
14,2026-07-29T21:38:43.101132+00:00,clockwise,1,1.421,student03
15,2026-07-29T21:38:43.197641+00:00,clockwise,1,1.515,student03
16,2026-07-29T21:38:43.296549+00:00,clockwise,1,1.625,student03
17,2026-07-29T21:38:43.404181+00:00,clockwise,1,1.734,student03
18,2026-07-29T21:38:43.513536+00:00,clockwise,1,1.843,student03
19,2026-07-29T21:38:43.622542+00:00,clockwise,1,1.937,student03
0,2026-07-29T21:38:45.060814+00:00,anticlockwise,1,0.0,student03
1,2026-07-29T21:38:45.173472+00:00,anticlockwise,1,0.11,student03
2,2026-07-29T21:38:45.283726+00:00,anticlockwise,1,0.219,student03
3,2026-07-29T21:38:45.386691+00:00,anticlockwise,1,0.313,student03
4,2026-07-29T21:38:45.487491+00:00,anticlockwise,1,0.422,student03
5,2026-07-29T21:38:45.587034+00:00,anticlockwise,1,0.516,student03
6,2026-07-29T21:38:45.681159+00:00,anticlockwise,1,0.61,student03
7,2026-07-29T21:38:45.778598+00:00,anticlockwise,1,0.703,student03
8,2026-07-29T21:38:45.870910+00:00,anticlockwise,1,0.797,student03
9,2026-07-29T21:38:45.971440+00:00,anticlockwise,1,0.906,student03
10,2026-07-29T21:38:46.070596+00:00,anticlockwise,1,1.0,student03
11,2026-07-29T21:38:46.167600+00:00,anticlockwise,1,1.094,student03
12,2026-07-29T21:38:46.260722+00:00,anticlockwise,1,1.188,student03
13,2026-07-29T21:38:46.362192+00:00,anticlockwise,1,1.297,student03
14,2026-07-29T21:38:46.458090+00:00,anticlockwise,1,1.391,student03
15,2026-07-29T21:38:46.566906+00:00,anticlockwise,1,1.5,student03
16,2026-07-29T21:38:46.661626+00:00,anticlockwise,1,1.594,student03
17,2026-07-29T21:38:46.756935+00:00,anticlockwise,1,1.688,student03
18,2026-07-29T21:38:46.858292+00:00,anticlockwise,1,1.797,student03
19,2026-07-29T21:38:46.960753+00:00,anticlockwise,1,1.891,student03
0,2026-07-29T21:38:48.798357+00:00,clockwise,2,0.0,student03
1,2026-07-29T21:38:48.898772+00:00,clockwise,2,0.093,student03
2,2026-07-29T21:38:48.997573+00:00,clockwise,2,0.187,student03
3,2026-07-29T21:38:49.096708+00:00,clockwise,2,0.296,student03
4,2026-07-29T21:38:49.202707+00:00,clockwise,2,0.406,student03
5,2026-07-29T21:38:49.316502+00:00,clockwise,2,0.515,student03
6,2026-07-29T21:38:49.417346+00:00,clockwise,2,0.609,student03
7,2026-07-29T21:38:49.510267+00:00,clockwise,2,0.703,student03
8,2026-07-29T21:38:49.611284+00:00,clockwise,2,0.812,student03
9,2026-07-29T21:38:49.722434+00:00,clockwise,2,0.921,student03
10,2026-07-29T21:38:49.833080+00:00,clockwise,2,1.031,student03
11,2026-07-29T21:38:49.927695+00:00,clockwise,2,1.125,student03
12,2026-07-29T21:38:50.027513+00:00,clockwise,2,1.218,student03
13,2026-07-29T21:38:50.114770+00:00,clockwise,2,1.312,student03
14,2026-07-29T21:38:50.210376+00:00,clockwise,2,1.406,student03
15,2026-07-29T21:38:50.308569+00:00,clockwise,2,1.5,student03
16,2026-07-29T21:38:50.410871+00:00,clockwise,2,1.609,student03
17,2026-07-29T21:38:50.507297+00:00,clockwise,2,1.703,student03
18,2026-07-29T21:38:50.602401+00:00,clockwise,2,1.796,student03
19,2026-07-29T21:38:50.701703+00:00,clockwise,2,1.906,student03
0,2026-07-29T21:38:52.337069+00:00,anticlockwise,2,0.0,student03
1,2026-07-29T21:38:52.432501+00:00,anticlockwise,2,0.094,student03
2,2026-07-29T21:38:52.528185+00:00,anticlockwise,2,0.187,student03
3,2026-07-29T21:38:52.627255+00:00,anticlockwise,2,0.297,student03
4,2026-07-29T21:38:52.733410+00:00,anticlockwise,2,0.406,student03
5,2026-07-29T21:38:52.842930+00:00,anticlockwise,2,0.515,student03
6,2026-07-29T21:38:52.953202+00:00,anticlockwise,2,0.625,student03
7,2026-07-29T21:38:53.064072+00:00,anticlockwise,2,0.734,student03
8,2026-07-29T21:38:53.162203+00:00,anticlockwise,2,0.828,student03
9,2026-07-29T21:38:53.255032+00:00,anticlockwise,2,0.922,student03
10,2026-07-29T21:38:53.352214+00:00,anticlockwise,2,1.015,student03
11,2026-07-29T21:38:53.450665+00:00,anticlockwise,2,1.109,student03
12,2026-07-29T21:38:53.547496+00:00,anticlockwise,2,1.219,student03
13,2026-07-29T21:38:53.657572+00:00,anticlockwise,2,1.328,student03
14,2026-07-29T21:38:53.757564+00:00,anticlockwise,2,1.422,student03
15,2026-07-29T21:38:53.851463+00:00,anticlockwise,2,1.515,student03
16,2026-07-29T21:38:53.950853+00:00,anticlockwise,2,1.609,student03
17,2026-07-29T21:38:54.047145+00:00,anticlockwise,2,1.719,student03
18,2026-07-29T21:38:54.149123+00:00,anticlockwise,2,1.812,student03
19,2026-07-29T21:38:54.250973+00:00,anticlockwise,2,1.922,student03
0,2026-07-29T21:38:56.193479+00:00,clockwise,3,0.0,student03
1,2026-07-29T21:38:56.287177+00:00,clockwise,3,0.094,student03
2,2026-07-29T21:38:56.393556+00:00,clockwise,3,0.203,student03
3,2026-07-29T21:38:56.502712+00:00,clockwise,3,0.313,student03
4,2026-07-29T21:38:56.601941+00:00,clockwise,3,0.406,student03
5,2026-07-29T21:38:56.697626+00:00,clockwise,3,0.5,student03
6,2026-07-29T21:38:56.801109+00:00,clockwise,3,0.61,student03
7,2026-07-29T21:38:56.898970+00:00,clockwise,3,0.703,student03
8,2026-07-29T21:38:56.991329+00:00,clockwise,3,0.797,student03
9,2026-07-29T21:38:57.087026+00:00,clockwise,3,0.891,student03
10,2026-07-29T21:38:57.188028+00:00,clockwise,3,1.0,student03
11,2026-07-29T21:38:57.291356+00:00,clockwise,3,1.094,student03
12,2026-07-29T21:38:57.387846+00:00,clockwise,3,1.188,student03
13,2026-07-29T21:38:57.481680+00:00,clockwise,3,1.281,student03
14,2026-07-29T21:38:57.577525+00:00,clockwise,3,1.391,student03
15,2026-07-29T21:38:57.678246+00:00,clockwise,3,1.485,student03
16,2026-07-29T21:38:57.778862+00:00,clockwise,3,1.578,student03
17,2026-07-29T21:38:57.877286+00:00,clockwise,3,1.688,student03
18,2026-07-29T21:38:57.983597+00:00,clockwise,3,1.797,student03
19,2026-07-29T21:38:58.093858+00:00,clockwise,3,1.906,student03
0,2026-07-29T21:39:00.139996+00:00,anticlockwise,3,0.0,student03
1,2026-07-29T21:39:00.254298+00:00,anticlockwise,3,0.11,student03
2,2026-07-29T21:39:00.363313+00:00,anticlockwise,3,0.219,student03
3,2026-07-29T21:39:00.461007+00:00,anticlockwise,3,0.313,student03
4,2026-07-29T21:39:00.558756+00:00,anticlockwise,3,0.407,student03
5,2026-07-29T21:39:00.657749+00:00,anticlockwise,3,0.516,student03
6,2026-07-29T21:39:00.757973+00:00,anticlockwise,3,0.61,student03
7,2026-07-29T21:39:00.862152+00:00,anticlockwise,3,0.719,student03
8,2026-07-29T21:39:00.970382+00:00,anticlockwise,3,0.828,student03
9,2026-07-29T21:39:01.067678+00:00,anticlockwise,3,0.922,student03
10,2026-07-29T21:39:01.171156+00:00,anticlockwise,3,1.032,student03
11,2026-07-29T21:39:01.286640+00:00,anticlockwise,3,1.141,student03
12,2026-07-29T21:39:01.380409+00:00,anticlockwise,3,1.235,student03
13,2026-07-29T21:39:01.481615+00:00,anticlockwise,3,1.328,student03
14,2026-07-29T21:39:01.580241+00:00,anticlockwise,3,1.438,student03
15,2026-07-29T21:39:01.681555+00:00,anticlockwise,3,1.532,student03
16,2026-07-29T21:39:01.777565+00:00,anticlockwise,3,1.625,student03
17,2026-07-29T21:39:01.871225+00:00,anticlockwise,3,1.719,student03
18,2026-07-29T21:39:01.967275+00:00,anticlockwise,3,1.828,student03
19,2026-07-29T21:39:02.073468+00:00,anticlockwise,3,1.922,student03
0,2026-07-29T21:39:03.977600+00:00,clockwise,4,0.0,student03
1,2026-07-29T21:39:04.067791+00:00,clockwise,4,0.094,student03
2,2026-07-29T21:39:04.168584+00:00,clockwise,4,0.188,student03
3,2026-07-29T21:39:04.267248+00:00,clockwise,4,0.297,student03
4,2026-07-29T21:39:04.376423+00:00,clockwise,4,0.407,student03
5,2026-07-29T21:39:04.478430+00:00,clockwise,4,0.5,student03
6,2026-07-29T21:39:04.577720+00:00,clockwise,4,0.61,student03
7,2026-07-29T21:39:04.686701+00:00,clockwise,4,0.719,student03
8,2026-07-29T21:39:04.787149+00:00,clockwise,4,0.813,student03
9,2026-07-29T21:39:04.887585+00:00,clockwise,4,0.907,student03
10,2026-07-29T21:39:04.978579+00:00,clockwise,4,1.0,student03
11,2026-07-29T21:39:05.077408+00:00,clockwise,4,1.11,student03
12,2026-07-29T21:39:05.183830+00:00,clockwise,4,1.204,student03
13,2026-07-29T21:39:05.278526+00:00,clockwise,4,1.297,student03
14,2026-07-29T21:39:05.377286+00:00,clockwise,4,1.407,student03
15,2026-07-29T21:39:05.484756+00:00,clockwise,4,1.516,student03
16,2026-07-29T21:39:05.596995+00:00,clockwise,4,1.625,student03
17,2026-07-29T21:39:05.703314+00:00,clockwise,4,1.735,student03
18,2026-07-29T21:39:05.812836+00:00,clockwise,4,1.844,student03
19,2026-07-29T21:39:05.923320+00:00,clockwise,4,1.954,student03
0,2026-07-29T21:39:07.849592+00:00,anticlockwise,4,0.0,student03
1,2026-07-29T21:39:07.947278+00:00,anticlockwise,4,0.094,student03
2,2026-07-29T21:39:08.048300+00:00,anticlockwise,4,0.204,student03
3,2026-07-29T21:39:08.156943+00:00,anticlockwise,4,0.313,student03
4,2026-07-29T21:39:08.267807+00:00,anticlockwise,4,0.422,student03
5,2026-07-29T21:39:08.367948+00:00,anticlockwise,4,0.516,student03
6,2026-07-29T21:39:08.471184+00:00,anticlockwise,4,0.625,student03
7,2026-07-29T21:39:08.567810+00:00,anticlockwise,4,0.719,student03
8,2026-07-29T21:39:08.662669+00:00,anticlockwise,4,0.813,student03
9,2026-07-29T21:39:08.756484+00:00,anticlockwise,4,0.907,student03
10,2026-07-29T21:39:08.858750+00:00,anticlockwise,4,1.016,student03
11,2026-07-29T21:39:08.961580+00:00,anticlockwise,4,1.11,student03
12,2026-07-29T21:39:09.062784+00:00,anticlockwise,4,1.219,student03
13,2026-07-29T21:39:09.173694+00:00,anticlockwise,4,1.329,student03
14,2026-07-29T21:39:09.283610+00:00,anticlockwise,4,1.438,student03
15,2026-07-29T21:39:09.380949+00:00,anticlockwise,4,1.532,student03
16,2026-07-29T21:39:09.482585+00:00,anticlockwise,4,1.641,student03
17,2026-07-29T21:39:09.597780+00:00,anticlockwise,4,1.75,student03
18,2026-07-29T21:39:09.707586+00:00,anticlockwise,4,1.86,student03
19,2026-07-29T21:39:09.814454+00:00,anticlockwise,4,1.969,student03
0,2026-07-29T21:39:11.066601+00:00,clockwise,5,0.0,student03
1,2026-07-29T21:39:11.167213+00:00,clockwise,5,0.094,student03
2,2026-07-29T21:39:11.258248+00:00,clockwise,5,0.188,student03
3,2026-07-29T21:39:11.358558+00:00,clockwise,5,0.297,student03
4,2026-07-29T21:39:11.460663+00:00,clockwise,5,0.391,student03
5,2026-07-29T21:39:11.562177+00:00,clockwise,5,0.5,student03
6,2026-07-29T21:39:11.673875+00:00,clockwise,5,0.61,student03
7,2026-07-29T21:39:11.784878+00:00,clockwise,5,0.719,student03
8,2026-07-29T21:39:11.891402+00:00,clockwise,5,0.828,student03
9,2026-07-29T21:39:12.003279+00:00,clockwise,5,0.938,student03
10,2026-07-29T21:39:12.102797+00:00,clockwise,5,1.031,student03
11,2026-07-29T21:39:12.197551+00:00,clockwise,5,1.125,student03
12,2026-07-29T21:39:12.297624+00:00,clockwise,5,1.235,student03
13,2026-07-29T21:39:12.407271+00:00,clockwise,5,1.344,student03
14,2026-07-29T21:39:12.517527+00:00,clockwise,5,1.453,student03
