frame_index,timestamp,gesture,trial,elapsed,collector
8,2026-07-30T22:42:07.998484+00:00,clockwise,9,0.828,student03
9,2026-07-30T22:42:08.111063+00:00,clockwise,9,0.937,student03
10,2026-07-30T22:42:08.222292+00:00,clockwise,9,1.046,student03
11,2026-07-30T22:42:08.325091+00:00,clockwise,9,1.14,student03
12,2026-07-30T22:42:08.417731+00:00,clockwise,9,1.234,student03
13,2026-07-30T22:42:08.517241+00:00,clockwise,9,1.343,student03
14,2026-07-30T22:42:08.614170+00:00,clockwise,9,1.437,student03
15,2026-07-30T22:42:08.717727+00:00,clockwise,9,1.546,student03
16,2026-07-30T22:42:08.831014+00:00,clockwise,9,1.656,student03
17,2026-07-30T22:42:08.940855+00:00,clockwise,9,1.765,student03
18,2026-07-30T22:42:09.050323+00:00,clockwise,9,1.875,student03
19,2026-07-30T22:42:09.161384+00:00,clockwise,9,1.984,student03
0,2026-07-30T22:42:12.274371+00:00,anticlockwise,9,0.0,student03
1,2026-07-30T22:42:12.390554+00:00,anticlockwise,9,0.125,student03
2,2026-07-30T22:42:12.500165+00:00,anticlockwise,9,0.235,student03
3,2026-07-30T22:42:12.610506+00:00,anticlockwise,9,0.344,student03
4,2026-07-30T22:42:12.720160+00:00,anticlockwise,9,0.453,student03
5,2026-07-30T22:42:12.830225+00:00,anticlockwise,9,0.563,student03
6,2026-07-30T22:42:12.940770+00:00,anticlockwise,9,0.672,student03
7,2026-07-30T22:42:13.054556+00:00,anticlockwise,9,0.782,student03
8,2026-07-30T22:42:13.150097+00:00,anticlockwise,9,0.875,student03
9,2026-07-30T22:42:13.263436+00:00,anticlockwise,9,1.0,student03
10,2026-07-30T22:42:13.371465+00:00,anticlockwise,9,1.094,student03
11,2026-07-30T22:42:13.465298+00:00,anticlockwise,9,1.188,student03
12,2026-07-30T22:42:13.556344+00:00,anticlockwise,9,1.282,student03
13,2026-07-30T22:42:13.649211+00:00,anticlockwise,9,1.375,student03
14,2026-07-30T22:42:13.748932+00:00,anticlockwise,9,1.485,student03
15,2026-07-30T22:42:13.861925+00:00,anticlockwise,9,1.594,student03
16,2026-07-30T22:42:13.970736+00:00,anticlockwise,9,1.703,student03
17,2026-07-30T22:42:14.081042+00:00,anticlockwise,9,1.813,student03
18,2026-07-30T22:42:14.192135+00:00,anticlockwise,9,1.922,student03
0,2026-07-30T22:42:20.603846+00:00,clockwise,10,0.0,student03
1,2026-07-30T22:42:20.704319+00:00,clockwise,10,0.11,student03
2,2026-07-30T22:42:20.804753+00:00,clockwise,10,0.204,student03
3,2026-07-30T22:42:20.897366+00:00,clockwise,10,0.297,student03
4,2026-07-30T22:42:20.996374+00:00,clockwise,10,0.391,student03
5,2026-07-30T22:42:21.089255+00:00,clockwise,10,0.485,student03
6,2026-07-30T22:42:21.185401+00:00,clockwise,10,0.594,student03
7,2026-07-30T22:42:21.301471+00:00,clockwise,10,0.704,student03
8,2026-07-30T22:42:21.396102+00:00,clockwise,10,0.797,student03
9,2026-07-30T22:42:21.499674+00:00,clockwise,10,0.907,student03
10,2026-07-30T22:42:21.611057+00:00,clockwise,10,1.016,student03
11,2026-07-30T22:42:21.724329+00:00,clockwise,10,1.125,student03
12,2026-07-30T22:42:21.832117+00:00,clockwise,10,1.235,student03
13,2026-07-30T22:42:21.941809+00:00,clockwise,10,1.344,student03
14,2026-07-30T22:42:22.038582+00:00,clockwise,10,1.438,student03
15,2026-07-30T22:42:22.134127+00:00,clockwise,10,1.532,student03
16,2026-07-30T22:42:22.239776+00:00,clockwise,10,1.641,student03
17,2026-07-30T22:42:22.334987+00:00,clockwise,10,1.735,student03
18,2026-07-30T22:42:22.437567+00:00,clockwise,10,1.844,student03
19,2026-07-30T22:42:22.552045+00:00,clockwise,10,1.954,student03
0,2026-07-30T22:42:27.741578+00:00,anticlockwise,10,0.0,student03
1,2026-07-30T22:42:27.850289+00:00,anticlockwise,10,0.109,student03
2,2026-07-30T22:42:27.945853+00:00,anticlockwise,10,0.203,student03
3,2026-07-30T22:42:28.050885+00:00,anticlockwise,10,0.313,student03
4,2026-07-30T22:42:28.150079+00:00,anticlockwise,10,0.406,student03
5,2026-07-30T22:42:28.246942+00:00,anticlockwise,10,0.5,student03
6,2026-07-30T22:42:28.346056+00:00,anticlockwise,10,0.609,student03
7,2026-07-30T22:42:28.449173+00:00,anticlockwise,10,0.703,student03
8,2026-07-30T22:42:28.545993+00:00,anticlockwise,10,0.813,student03
9,2026-07-30T22:42:28.661662+00:00,anticlockwise,10,0.922,student03
10,2026-07-30T22:42:28.771470+00:00,anticlockwise,10,1.031,student03
11,2026-07-30T22:42:28.864449+00:00,anticlockwise,10,1.125,student03
12,2026-07-30T22:42:28.972228+00:00,anticlockwise,10,1.234,student03
13,2026-07-30T22:42:29.068465+00:00,anticlockwise,10,1.328,student03
14,2026-07-30T22:42:29.166164+00:00,anticlockwise,10,1.422,student03
15,2026-07-30T22:42:29.268776+00:00,anticlockwise,10,1.531,student03
16,2026-07-30T22:42:29.366621+00:00,anticlockwise,10,1.625,student03
17,2026-07-30T22:42:29.466020+00:00,anticlockwise,10,1.719,student03
18,2026-07-30T22:42:29.571532+00:00,anticlockwise,10,1.828,student03
19,2026-07-30T22:42:29.664500+00:00,anticlockwise,10,1.922,student03
0,2026-07-30T22:42:32.348152+00:00,clockwise,11,0.0,student03
1,2026-07-30T22:42:32.462665+00:00,clockwise,11,0.11,student03
2,2026-07-30T22:42:32.556542+00:00,clockwise,11,0.204,student03
3,2026-07-30T22:42:32.660992+00:00,clockwise,11,0.313,student03
4,2026-07-30T22:42:32.771312+00:00,clockwise,11,0.422,student03
5,2026-07-30T22:42:32.868343+00:00,clockwise,11,0.516,student03
6,2026-07-30T22:42:32.965979+00:00,clockwise,11,0.61,student03
7,2026-07-30T22:42:33.056832+00:00,clockwise,11,0.704,student03
8,2026-07-30T22:42:33.159873+00:00,clockwise,11,0.813,student03
9,2026-07-30T22:42:33.271315+00:00,clockwise,11,0.922,student03
10,2026-07-30T22:42:33.365500+00:00,clockwise,11,1.016,student03
11,2026-07-30T22:42:33.468415+00:00,clockwise,11,1.125,student03
12,2026-07-30T22:42:33.581797+00:00,clockwise,11,1.235,student03
13,2026-07-30T22:42:33.691191+00:00,clockwise,11,1.344,student03
14,2026-07-30T22:42:33.789637+00:00,clockwise,11,1.438,student03
15,2026-07-30T22:42:33.885608+00:00,clockwise,11,1.532,student03
16,2026-07-30T22:42:33.976301+00:00,clockwise,11,1.625,student03
17,2026-07-30T22:42:34.081668+00:00,clockwise,11,1.735,student03
18,2026-07-30T22:42:34.195808+00:00,clockwise,11,1.844,student03
19,2026-07-30T22:42:34.305403+00:00,clockwise,11,1.954,student03
0,2026-07-30T22:42:36.678951+00:00,anticlockwise,11,0.0,student03
1,2026-07-30T22:42:36.777248+00:00,anticlockwise,11,0.093,student03
2,2026-07-30T22:42:36.876554+00:00,anticlockwise,11,0.203,student03
3,2026-07-30T22:42:36.976908+00:00,anticlockwise,11,0.296,student03
4,2026-07-30T22:42:37.092718+00:00,anticlockwise,11,0.421,student03
5,2026-07-30T22:42:37.200962+00:00,anticlockwise,11,0.531,student03
6,2026-07-30T22:42:37.315041+00:00,anticlockwise,11,0.64,student03
7,2026-07-30T22:42:37.426043+00:00,anticlockwise,11,0.75,student03
8,2026-07-30T22:42:37.527499+00:00,anticlockwise,11,0.843,student03
9,2026-07-30T22:42:37.625471+00:00,anticlockwise,11,0.953,student03
10,2026-07-30T22:42:37.727006+00:00,anticlockwise,11,1.046,student03
11,2026-07-30T22:42:37.829870+00:00,anticlockwise,11,1.156,student03
12,2026-07-30T22:42:37.927411+00:00,anticlockwise,11,1.25,student03
13,2026-07-30T22:42:38.035999+00:00,anticlockwise,11,1.359,student03
14,2026-07-30T22:42:38.135933+00:00,anticlockwise,11,1.453,student03
15,2026-07-30T22:42:38.230939+00:00,anticlockwise,11,1.546,student03
16,2026-07-30T22:42:38.325551+00:00,anticlockwise,11,1.64,student03
17,2026-07-30T22:42:38.418890+00:00,anticlockwise,11,1.734,student03
18,2026-07-30T22:42:38.519543+00:00,anticlockwise,11,1.843,student03
19,2026-07-30T22:42:38.619268+00:00,anticlockwise,11,1.937,student03
0,2026-07-30T22:42:41.443797+00:00,clockwise,12,0.0,student03
1,2026-07-30T22:42:41.550805+00:00,clockwise,12,0.11,student03
2,2026-07-30T22:42:41.661871+00:00,clockwise,12,0.219,student03
3,2026-07-30T22:42:41.755919+00:00,clockwise,12,0.313,student03
4,2026-07-30T22:42:41.857342+00:00,clockwise,12,0.422,student03
5,2026-07-30T22:42:41.959811+00:00,clockwise,12,0.516,student03
6,2026-07-30T22:42:42.056762+00:00,clockwise,12,0.61,student03
7,2026-07-30T22:42:42.158041+00:00,clockwise,12,0.719,student03
8,2026-07-30T22:42:42.271722+00:00,clockwise,12,0.828,student03
9,2026-07-30T22:42:42.365779+00:00,clockwise,12,0.922,student03
10,2026-07-30T22:42:42.466991+00:00,clockwise,12,1.031,student03
11,2026-07-30T22:42:42.569660+00:00,clockwise,12,1.125,student03
12,2026-07-30T22:42:42.683563+00:00,clockwise,12,1.235,student03
13,2026-07-30T22:42:42.780898+00:00,clockwise,12,1.344,student03
14,2026-07-30T22:42:42.891573+00:00,clockwise,12,1.453,student03
15,2026-07-30T22:42:43.002054+00:00,clockwise,12,1.563,student03
16,2026-07-30T22:42:43.111790+00:00,clockwise,12,1.672,student03
17,2026-07-30T22:42:43.222246+00:00,clockwise,12,1.781,student03
18,2026-07-30T22:42:43.331974+00:00,clockwise,12,1.891,student03
0,2026-07-30T22:42:45.693020+00:00,anticlockwise,12,0.0,student03
1,2026-07-30T22:42:45.800758+00:00,anticlockwise,12,0.11,student03
2,2026-07-30T22:42:45.911071+00:00,anticlockwise,12,0.219,student03
3,2026-07-30T22:42:46.007381+00:00,anticlockwise,12,0.313,student03
4,2026-07-30T22:42:46.115958+00:00,anticlockwise,12,0.422,student03
5,2026-07-30T22:42:46.215596+00:00,anticlockwise,12,0.516,student03
6,2026-07-30T22:42:46.304213+00:00,anticlockwise,12,0.61,student03
7,2026-07-30T22:42:46.413165+00:00,anticlockwise,12,0.719,student03
8,2026-07-30T22:42:46.516119+00:00,anticlockwise,12,0.828,student03
9,2026-07-30T22:42:46.625177+00:00,anticlockwise,12,0.938,student03
10,2026-07-30T22:42:46.732565+00:00,anticlockwise,12,1.047,student03
11,2026-07-30T22:42:46.841259+00:00,anticlockwise,12,1.141,student03
12,2026-07-30T22:42:46.938534+00:00,anticlockwise,12,1.25,student03
13,2026-07-30T22:42:47.052486+00:00,anticlockwise,12,1.36,student03
14,2026-07-30T22:42:47.151124+00:00,anticlockwise,12,1.453,student03
15,2026-07-30T22:42:47.245843+00:00,anticlockwise,12,1.547,student03
16,2026-07-30T22:42:47.346889+00:00,anticlockwise,12,1.656,student03
17,2026-07-30T22:42:47.449953+00:00,anticlockwise,12,1.75,student03
18,2026-07-30T22:42:47.546963+00:00,anticlockwise,12,1.86,student03
19,2026-07-30T22:42:47.656165+00:00,anticlockwise,12,1.969,student03
0,2026-07-30T22:42:50.659251+00:00,clockwise,13,0.0,student03
1,2026-07-30T22:42:50.772105+00:00,clockwise,13,0.109,student03
2,2026-07-30T22:42:50.865386+00:00,clockwise,13,0.203,student03
3,2026-07-30T22:42:50.965906+00:00,clockwise,13,0.297,student03
4,2026-07-30T22:42:51.052319+00:00,clockwise,13,0.391,student03
5,2026-07-30T22:42:51.147113+00:00,clockwise,13,0.484,student03
6,2026-07-30T22:42:51.246143+00:00,clockwise,13,0.578,student03
7,2026-07-30T22:42:51.340452+00:00,clockwise,13,0.672,student03
8,2026-07-30T22:42:51.437448+00:00,clockwise,13,0.781,student03
9,2026-07-30T22:42:51.545655+00:00,clockwise,13,0.891,student03
10,2026-07-30T22:42:51.653487+00:00,clockwise,13,0.984,student03
11,2026-07-30T22:42:51.746243+00:00,clockwise,13,1.078,student03
12,2026-07-30T22:42:51.839938+00:00,clockwise,13,1.172,student03
13,2026-07-30T22:42:51.940839+00:00,clockwise,13,1.281,student03
14,2026-07-30T22:42:52.040494+00:00,clockwise,13,1.375,student03
15,2026-07-30T22:42:52.136826+00:00,clockwise,13,1.469,student03
16,2026-07-30T22:42:52.231679+00:00,clockwise,13,1.562,student03
17,2026-07-30T22:42:52.342518+00:00,clockwise,13,1.687,student03
18,2026-07-30T22:42:52.453728+00:00,clockwise,13,1.797,student03
19,2026-07-30T22:42:52.565608+00:00,clockwise,13,1.906,student03
0,2026-07-30T22:42:54.860114+00:00,anticlockwise,13,0.0,student03
1,2026-07-30T22:42:54.971656+00:00,anticlockwise,13,0.109,student03
2,2026-07-30T22:42:55.082153+00:00,anticlockwise,13,0.219,student03
3,2026-07-30T22:42:55.192085+00:00,anticlockwise,13,0.328,student03
4,2026-07-30T22:42:55.301950+00:00,anticlockwise,13,0.438,student03
5,2026-07-30T22:42:55.397603+00:00,anticlockwise,13,0.531,student03
6,2026-07-30T22:42:55.500324+00:00,anticlockwise,13,0.641,student03
7,2026-07-30T22:42:55.613567+00:00,anticlockwise,13,0.75,student03
8,2026-07-30T22:42:55.725925+00:00,anticlockwise,13,0.859,student03
9,2026-07-30T22:42:55.820881+00:00,anticlockwise,13,0.953,student03
10,2026-07-30T22:42:55.921026+00:00,anticlockwise,13,1.063,student03
11,2026-07-30T22:42:56.036089+00:00,anticlockwise,13,1.172,student03
12,2026-07-30T22:42:56.139515+00:00,anticlockwise,13,1.281,student03
13,2026-07-30T22:42:56.252451+00:00,anticlockwise,13,1.391,student03
14,2026-07-30T22:42:56.362857+00:00,anticlockwise,13,1.5,student03
15,2026-07-30T22:42:56.472747+00:00,anticlockwise,13,1.609,student03
16,2026-07-30T22:42:56.582289+00:00,anticlockwise,13,1.719,student03
17,2026-07-30T22:42:56.678028+00:00,anticlockwise,13,1.813,student03
18,2026-07-30T22:42:56.777730+00:00,anticlockwise,13,1.906,student03
0,2026-07-30T22:42:59.031910+00:00,clockwise,14,0.0,student03
1,2026-07-30T22:42:59.141997+00:00,clockwise,14,0.109,student03
2,2026-07-30T22:42:59.251300+00:00,clockwise,14,0.219,student03
3,2026-07-30T22:42:59.361449+00:00,clockwise,14,0.328,student03
4,2026-07-30T22:42:59.472724+00:00,clockwise,14,0.437,student03
5,2026-07-30T22:42:59.570079+00:00,clockwise,14,0.531,student03
6,2026-07-30T22:42:59.666229+00:00,clockwise,14,0.625,student03
7,2026-07-30T22:42:59.773413+00:00,clockwise,14,0.734,student03
8,2026-07-30T22:42:59.867237+00:00,clockwise,14,0.828,student03
9,2026-07-30T22:42:59.973715+00:00,clockwise,14,0.937,student03
10,2026-07-30T22:43:00.077337+00:00,clockwise,14,1.047,student03
11,2026-07-30T22:43:00.185528+00:00,clockwise,14,1.156,student03
12,2026-07-30T22:43:00.296129+00:00,clockwise,14,1.266,student03
13,2026-07-30T22:43:00.406440+00:00,clockwise,14,1.375,student03
14,2026-07-30T22:43:00.516388+00:00,clockwise,14,1.484,student03
15,2026-07-30T22:43:00.626454+00:00,clockwise,14,1.594,student03
16,2026-07-30T22:43:00.732318+00:00,clockwise,14,1.703,student03
17,2026-07-30T22:43:00.842946+00:00,clockwise,14,1.812,student03
18,2026-07-30T22:43:00.952683+00:00,clockwise,14,1.922,student03
0,2026-07-30T22:43:02.777096+00:00,anticlockwise,14,0.0,student03
1,2026-07-30T22:43:02.864014+00:00,anticlockwise,14,0.094,student03
2,2026-07-30T22:43:02.972219+00:00,anticlockwise,14,0.203,student03
3,2026-07-30T22:43:03.082361+00:00,anticlockwise,14,0.313,student03
4,2026-07-30T22:43:03.192856+00:00,anticlockwise,14,0.422,student03
5,2026-07-30T22:43:03.289857+00:00,anticlockwise,14,0.516,student03
6,2026-07-30T22:43:03.386599+00:00,anticlockwise,14,0.61,student03
7,2026-07-30T22:43:03.477242+00:00,anticlockwise,14,0.703,student03
8,2026-07-30T22:43:03.582957+00:00,anticlockwise,14,0.813,student03
9,2026-07-30T22:43:03.692406+00:00,anticlockwise,14,0.922,student03
10,2026-07-30T22:43:03.786702+00:00,anticlockwise,14,1.016,student03
11,2026-07-30T22:43:03.895211+00:00,anticlockwise,14,1.125,student03
12,2026-07-30T22:43:03.996563+00:00,anticlockwise,14,1.219,student03
13,2026-07-30T22:43:04.106934+00:00,anticlockwise,14,1.328,student03
14,2026-07-30T22:43:04.207500+00:00,anticlockwise,14,1.438,student03
15,2026-07-30T22:43:04.312516+00:00,anticlockwise,14,1.547,student03
16,2026-07-30T22:43:04.422557+00:00,anticlockwise,14,1.657,student03
17,2026-07-30T22:43:04.536423+00:00,anticlockwise,14,1.766,student03
18,2026-07-30T22:43:04.646270+00:00,anticlockwise,14,1.875,student03
19,2026-07-30T22:43:04.747233+00:00,anticlockwise,14,1.969,student03
0,2026-07-30T22:43:10.815431+00:00,right,0,0.0,student03
1,2026-07-30T22:43:10.917732+00:00,right,0,0.094,student03
2,2026-07-30T22:43:11.016245+00:00,right,0,0.203,student03
3,2026-07-30T22:43:11.116112+00:00,right,0,0.297,student03
4,2026-07-30T22:43:11.223960+00:00,right,0,0.406,student03
5,2026-07-30T22:43:11.333052+00:00,right,0,0.516,student03
6,2026-07-30T22:43:11.442295+00:00,right,0,0.625,student03
7,2026-07-30T22:43:11.540546+00:00,right,0,0.719,student03
8,2026-07-30T22:43:11.636631+00:00,right,0,0.813,student03
9,2026-07-30T22:43:11.737662+00:00,right,0,0.922,student03
10,2026-07-30T22:43:11.839516+00:00,right,0,1.016,student03
11,2026-07-30T22:43:11.938161+00:00,right,0,1.125,student03
12,2026-07-30T22:43:12.053990+00:00,right,0,1.235,student03
13,2026-07-30T22:43:12.151096+00:00,right,0,1.328,student03
14,2026-07-30T22:43:12.263180+00:00,right,0,1.438,student03
15,2026-07-30T22:43:12.357379+00:00,right,0,1.547,student03
16,2026-07-30T22:43:12.472108+00:00,right,0,1.656,student03
17,2026-07-30T22:43:12.581930+00:00,right,0,1.766,student03
18,2026-07-30T22:43:12.677679+00:00,right,0,1.86,student03
19,2026-07-30T22:43:12.778080+00:00,right,0,1.953,student03
0,2026-07-30T22:43:16.538734+00:00,left,0,0.0,student03
1,2026-07-30T22:43:16.637705+00:00,left,0,0.094,student03
2,2026-07-30T22:43:16.737646+00:00,left,0,0.203,student03
3,2026-07-30T22:43:16.847183+00:00,left,0,0.312,student03
4,2026-07-30T22:43:16.947954+00:00,left,0,0.406,student03
5,2026-07-30T22:43:17.040864+00:00,left,0,0.5,student03
6,2026-07-30T22:43:17.138496+00:00,left,0,0.609,student03
7,2026-07-30T22:43:17.254145+00:00,left,0,0.719,student03
8,2026-07-30T22:43:17.358974+00:00,left,0,0.828,student03
9,2026-07-30T22:43:17.472788+00:00,left,0,0.937,student03
10,2026-07-30T22:43:17.583544+00:00,left,0,1.047,student03
11,2026-07-30T22:43:17.678091+00:00,left,0,1.141,student03
12,2026-07-30T22:43:17.786960+00:00,left,0,1.25,student03
13,2026-07-30T22:43:17.892684+00:00,left,0,1.359,student03
14,2026-07-30T22:43:18.002934+00:00,left,0,1.469,student03
15,2026-07-30T22:43:18.101471+00:00,left,0,1.562,student03
16,2026-07-30T22:43:18.196246+00:00,left,0,1.656,student03
17,2026-07-30T22:43:18.302479+00:00,left,0,1.766,student03
18,2026-07-30T22:43:18.398442+00:00,left,0,1.859,student03
19,2026-07-30T22:43:18.496959+00:00,left,0,1.953,student03
0,2026-07-30T22:43:20.359930+00:00,right,1,0.0,student03
1,2026-07-30T22:43:20.472478+00:00,right,1,0.109,student03
2,2026-07-30T22:43:20.582689+00:00,right,1,0.219,student03
3,2026-07-30T22:43:20.693876+00:00,right,1,0.328,student03
4,2026-07-30T22:43:20.804388+00:00,right,1,0.438,student03
5,2026-07-30T22:43:20.898430+00:00,right,1,0.531,student03
6,2026-07-30T22:43:21.001313+00:00,right,1,0.641,student03
7,2026-07-30T22:43:21.113145+00:00,right,1,0.75,student03
8,2026-07-30T22:43:21.226766+00:00,right,1,0.859,student03
9,2026-07-30T22:43:21.321012+00:00,right,1,0.953,student03
10,2026-07-30T22:43:21.421570+00:00,right,1,1.063,student03
11,2026-07-30T22:43:21.533671+00:00,right,1,1.172,student03
12,2026-07-30T22:43:21.643450+00:00,right,1,1.281,student03
13,2026-07-30T22:43:21.753894+00:00,right,1,1.391,student03
14,2026-07-30T22:43:21.851482+00:00,right,1,1.484,student03
15,2026-07-30T22:43:21.947789+00:00,right,1,1.578,student03
16,2026-07-30T22:43:22.041213+00:00,right,1,1.672,student03
17,2026-07-30T22:43:22.137260+00:00,right,1,1.766,student03
18,2026-07-30T22:43:22.227930+00:00,right,1,1.859,student03
19,2026-07-30T22:43:22.326394+00:00,right,1,1.969,student03
0,2026-07-30T22:43:23.866203+00:00,left,1,0.0,student03
1,2026-07-30T22:43:23.966795+00:00,left,1,0.109,student03
2,2026-07-30T22:43:24.081993+00:00,left,1,0.219,student03
3,2026-07-30T22:43:24.192431+00:00,left,1,0.328,student03
4,2026-07-30T22:43:24.304148+00:00,left,1,0.438,student03
5,2026-07-30T22:43:24.413160+00:00,left,1,0.547,student03
6,2026-07-30T22:43:24.511491+00:00,left,1,0.641,student03
7,2026-07-30T22:43:24.608502+00:00,left,1,0.75,student03
8,2026-07-30T22:43:24.716403+00:00,left,1,0.844,student03
9,2026-07-30T22:43:24.812104+00:00,left,1,0.953,student03
10,2026-07-30T22:43:24.927690+00:00,left,1,1.063,student03
11,2026-07-30T22:43:25.043490+00:00,left,1,1.172,student03
12,2026-07-30T22:43:25.138424+00:00,left,1,1.266,student03
13,2026-07-30T22:43:25.238859+00:00,left,1,1.375,student03
14,2026-07-30T22:43:25.340392+00:00,left,1,1.469,student03
15,2026-07-30T22:43:25.438947+00:00,left,1,1.578,student03
16,2026-07-30T22:43:25.540906+00:00,left,1,1.672,student03
17,2026-07-30T22:43:25.638825+00:00,left,1,1.781,student03
18,2026-07-30T22:43:25.754547+00:00,left,1,1.891,student03
0,2026-07-30T22:43:27.137240+00:00,right,2,0.0,student03
1,2026-07-30T22:43:27.226259+00:00,right,2,0.093,student03
2,2026-07-30T22:43:27.332399+00:00,right,2,0.203,student03
3,2026-07-30T22:43:27.443852+00:00,right,2,0.312,student03
4,2026-07-30T22:43:27.536573+00:00,right,2,0.406,student03
5,2026-07-30T22:43:27.644198+00:00,right,2,0.515,student03
6,2026-07-30T22:43:27.757379+00:00,right,2,0.625,student03
7,2026-07-30T22:43:27.852365+00:00,right,2,0.718,student03
8,2026-07-30T22:43:27.947614+00:00,right,2,0.812,student03
9,2026-07-30T22:43:28.053936+00:00,right,2,0.922,student03
10,2026-07-30T22:43:28.148935+00:00,right,2,1.015,student03
11,2026-07-30T22:43:28.247492+00:00,right,2,1.109,student03
12,2026-07-30T22:43:28.341211+00:00,right,2,1.203,student03
13,2026-07-30T22:43:28.442202+00:00,right,2,1.312,student03
14,2026-07-30T22:43:28.538312+00:00,right,2,1.406,student03
15,2026-07-30T22:43:28.638440+00:00,right,2,1.515,student03
16,2026-07-30T22:43:28.747670+00:00,right,2,1.609,student03
17,2026-07-30T22:43:28.837082+00:00,right,2,1.703,student03
18,2026-07-30T22:43:28.932313+00:00,right,2,1.797,student03
19,2026-07-30T22:43:29.031752+00:00,right,2,1.906,student03
0,2026-07-30T22:43:30.351124+00:00,left,2,0.0,student03
1,2026-07-30T22:43:30.463280+00:00,left,2,0.11,student03
2,2026-07-30T22:43:30.558415+00:00,left,2,0.204,student03
3,2026-07-30T22:43:30.648004+00:00,left,2,0.297,student03
4,2026-07-30T22:43:30.754442+00:00,left,2,0.407,student03
5,2026-07-30T22:43:30.863427+00:00,left,2,0.516,student03
6,2026-07-30T22:43:30.977587+00:00,left,2,0.625,student03
7,2026-07-30T22:43:31.083205+00:00,left,2,0.735,student03
8,2026-07-30T22:43:31.197603+00:00,left,2,0.844,student03
9,2026-07-30T22:43:31.287570+00:00,left,2,0.938,student03
10,2026-07-30T22:43:31.388511+00:00,left,2,1.047,student03
11,2026-07-30T22:43:31.502979+00:00,left,2,1.157,student03
12,2026-07-30T22:43:31.614193+00:00,left,2,1.266,student03
13,2026-07-30T22:43:31.712047+00:00,left,2,1.36,student03
14,2026-07-30T22:43:31.808117+00:00,left,2,1.454,student03
15,2026-07-30T22:43:31.901581+00:00,left,2,1.547,student03
16,2026-07-30T22:43:31.998287+00:00,left,2,1.657,student03
17,2026-07-30T22:43:32.107740+00:00,left,2,1.766,student03
18,2026-07-30T22:43:32.213591+00:00,left,2,1.86,student03
19,2026-07-30T22:43:32.307899+00:00,left,2,1.954,student03
0,2026-07-30T22:43:34.011859+00:00,right,3,0.0,student03
1,2026-07-30T22:43:34.105625+00:00,right,3,0.093,student03
2,2026-07-30T22:43:34.211866+00:00,right,3,0.203,student03
3,2026-07-30T22:43:34.308710+00:00,right,3,0.297,student03
4,2026-07-30T22:43:34.409738+00:00,right,3,0.406,student03
5,2026-07-30T22:43:34.508342+00:00,right,3,0.5,student03
6,2026-07-30T22:43:34.599024+00:00,right,3,0.593,student03
7,2026-07-30T22:43:34.717661+00:00,right,3,0.718,student03
8,2026-07-30T22:43:34.823540+00:00,right,3,0.812,student03
9,2026-07-30T22:43:34.917964+00:00,right,3,0.906,student03
10,2026-07-30T22:43:35.017597+00:00,right,3,1.015,student03
11,2026-07-30T22:43:35.118102+00:00,right,3,1.109,student03
12,2026-07-30T22:43:35.223442+00:00,right,3,1.218,student03
13,2026-07-30T22:43:35.333541+00:00,right,3,1.328,student03
14,2026-07-30T22:43:35.432170+00:00,right,3,1.422,student03
15,2026-07-30T22:43:35.544472+00:00,right,3,1.531,student03
16,2026-07-30T22:43:35.641753+00:00,right,3,1.64,student03
17,2026-07-30T22:43:35.757312+00:00,right,3,1.75,student03
18,2026-07-30T22:43:35.852310+00:00,right,3,1.843,student03
19,2026-07-30T22:43:35.947560+00:00,right,3,1.937,student03
0,2026-07-30T22:43:37.432917+00:00,left,3,0.0,student03
1,2026-07-30T22:43:37.543665+00:00,left,3,0.109,student03
2,2026-07-30T22:43:37.636996+00:00,left,3,0.203,student03
3,2026-07-30T22:43:37.732571+00:00,left,3,0.312,student03
4,2026-07-30T22:43:37.847548+00:00,left,3,0.421,student03
5,2026-07-30T22:43:37.954226+00:00,left,3,0.531,student03
6,2026-07-30T22:43:38.067568+00:00,left,3,0.64,student03
7,2026-07-30T22:43:38.167416+00:00,left,3,0.734,student03
8,2026-07-30T22:43:38.257421+00:00,left,3,0.828,student03
9,2026-07-30T22:43:38.363486+00:00,left,3,0.937,student03
10,2026-07-30T22:43:38.461508+00:00,left,3,1.031,student03
11,2026-07-30T22:43:38.562584+00:00,left,3,1.14,student03
12,2026-07-30T22:43:38.677653+00:00,left,3,1.25,student03
13,2026-07-30T22:43:38.787242+00:00,left,3,1.359,student03
14,2026-07-30T22:43:38.887788+00:00,left,3,1.453,student03
15,2026-07-30T22:43:38.982336+00:00,left,3,1.562,student03
16,2026-07-30T22:43:39.093984+00:00,left,3,1.671,student03
17,2026-07-30T22:43:39.204886+00:00,left,3,1.781,student03
18,2026-07-30T22:43:39.313390+00:00,left,3,1.89,student03
0,2026-07-30T22:43:40.861537+00:00,right,4,0.0,student03
1,2026-07-30T22:43:40.972674+00:00,right,4,0.109,student03
2,2026-07-30T22:43:41.082647+00:00,right,4,0.219,student03
3,2026-07-30T22:43:41.178144+00:00,right,4,0.313,student03
4,2026-07-30T22:43:41.283374+00:00,right,4,0.422,student03
5,2026-07-30T22:43:41.393139+00:00,right,4,0.531,student03
6,2026-07-30T22:43:41.507372+00:00,right,4,0.641,student03
7,2026-07-30T22:43:41.613726+00:00,right,4,0.75,student03
8,2026-07-30T22:43:41.722874+00:00,right,4,0.859,student03
